"","LC","LC_value","Strain","Insecticide"
"1",0.00375014670311435,99,"FUMOZ-R","Permethrin"
"2",0.00407328670841472,99,"FUMOZ-R","Permethrin"
"3",0.00410013834872771,99,"FUMOZ-R","Permethrin"
"4",0.00310844629906768,99,"FUMOZ-R","Permethrin"
"5",0.00286515229413835,99,"FUMOZ-R","Permethrin"
"6",0.00316538262384033,99,"FUMOZ-R","Permethrin"
"7",0.00315256689289903,99,"FUMOZ-R","Permethrin"
"8",0.00362421654518183,99,"FUMOZ-R","Permethrin"
"9",0.00299441492313411,99,"FUMOZ-R","Permethrin"
"10",0.003474374556457,99,"FUMOZ-R","Permethrin"
"11",0.00389505962333661,99,"FUMOZ-R","Permethrin"
"12",0.00313103028970308,99,"FUMOZ-R","Permethrin"
"13",0.00327363550459229,99,"FUMOZ-R","Permethrin"
"14",0.00287661518808545,99,"FUMOZ-R","Permethrin"
"15",0.0037778686425669,99,"FUMOZ-R","Permethrin"
"16",0.00367019785067693,99,"FUMOZ-R","Permethrin"
"17",0.00262090706932051,99,"FUMOZ-R","Permethrin"
"18",0.00485099475980809,99,"FUMOZ-R","Permethrin"
"19",0.00316686293772152,99,"FUMOZ-R","Permethrin"
"20",0.00288144762338136,99,"FUMOZ-R","Permethrin"
"21",0.00285352564016319,99,"FUMOZ-R","Permethrin"
"22",0.00344888415809999,99,"FUMOZ-R","Permethrin"
"23",0.00360497366198187,99,"FUMOZ-R","Permethrin"
"24",0.00345593307865987,99,"FUMOZ-R","Permethrin"
"25",0.00318541272568617,99,"FUMOZ-R","Permethrin"
"26",0.0030081404699792,99,"FUMOZ-R","Permethrin"
"27",0.00406677582829014,99,"FUMOZ-R","Permethrin"
"28",0.00369338249961179,99,"FUMOZ-R","Permethrin"
"29",0.00290256804334438,99,"FUMOZ-R","Permethrin"
"30",0.0033686441984447,99,"FUMOZ-R","Permethrin"
"31",0.00298815922344627,99,"FUMOZ-R","Permethrin"
"32",0.00333232107583917,99,"FUMOZ-R","Permethrin"
"33",0.00333770716113504,99,"FUMOZ-R","Permethrin"
"34",0.00284908590653173,99,"FUMOZ-R","Permethrin"
"35",0.00323792460047584,99,"FUMOZ-R","Permethrin"
"36",0.00437512249315658,99,"FUMOZ-R","Permethrin"
"37",0.00350536271346918,99,"FUMOZ-R","Permethrin"
"38",0.00350951128024736,99,"FUMOZ-R","Permethrin"
"39",0.00326389895230262,99,"FUMOZ-R","Permethrin"
"40",0.00450755209576214,99,"FUMOZ-R","Permethrin"
"41",0.0032886231617662,99,"FUMOZ-R","Permethrin"
"42",0.00363941780571668,99,"FUMOZ-R","Permethrin"
"43",0.00318960474474782,99,"FUMOZ-R","Permethrin"
"44",0.00349725460330385,99,"FUMOZ-R","Permethrin"
"45",0.00335434610425579,99,"FUMOZ-R","Permethrin"
"46",0.00352050225172935,99,"FUMOZ-R","Permethrin"
"47",0.00325455375565411,99,"FUMOZ-R","Permethrin"
"48",0.00327425477359574,99,"FUMOZ-R","Permethrin"
"49",0.00341234315166532,99,"FUMOZ-R","Permethrin"
"50",0.00361665805827956,99,"FUMOZ-R","Permethrin"
"51",0.00334049489696715,99,"FUMOZ-R","Permethrin"
"52",0.00317271789946244,99,"FUMOZ-R","Permethrin"
"53",0.00294157922813201,99,"FUMOZ-R","Permethrin"
"54",0.00260092911166091,99,"FUMOZ-R","Permethrin"
"55",0.00291712519997219,99,"FUMOZ-R","Permethrin"
"56",0.00319555499038691,99,"FUMOZ-R","Permethrin"
"57",0.0291701760113671,99,"FUMOZ-R","Permethrin"
"58",0.00401233832964792,99,"FUMOZ-R","Permethrin"
"59",0.00259207252371627,99,"FUMOZ-R","Permethrin"
"60",0.00320414471074686,99,"FUMOZ-R","Permethrin"
"61",0.00327928887153157,99,"FUMOZ-R","Permethrin"
"62",0.00333093273772723,99,"FUMOZ-R","Permethrin"
"63",0.00327138886301995,99,"FUMOZ-R","Permethrin"
"64",0.00316787970607038,99,"FUMOZ-R","Permethrin"
"65",0.00341737873885026,99,"FUMOZ-R","Permethrin"
"66",0.00309862965862802,99,"FUMOZ-R","Permethrin"
"67",0.00343636171826412,99,"FUMOZ-R","Permethrin"
"68",0.00324811553791061,99,"FUMOZ-R","Permethrin"
"69",0.00320239077870238,99,"FUMOZ-R","Permethrin"
"70",0.00367049802260917,99,"FUMOZ-R","Permethrin"
"71",0.0033402609619512,99,"FUMOZ-R","Permethrin"
"72",0.0030074518257379,99,"FUMOZ-R","Permethrin"
"73",0.00325352618296889,99,"FUMOZ-R","Permethrin"
"74",0.00302122569689164,99,"FUMOZ-R","Permethrin"
"75",0.00301143232370769,99,"FUMOZ-R","Permethrin"
"76",0.00322809164363567,99,"FUMOZ-R","Permethrin"
"77",0.00310647276389357,99,"FUMOZ-R","Permethrin"
"78",0.00414511606354548,99,"FUMOZ-R","Permethrin"
"79",0.00309368286814105,99,"FUMOZ-R","Permethrin"
"80",0.00381835381730972,99,"FUMOZ-R","Permethrin"
"81",0.00329872010335868,99,"FUMOZ-R","Permethrin"
"82",0.00351183005462508,99,"FUMOZ-R","Permethrin"
"83",0.00345734856504887,99,"FUMOZ-R","Permethrin"
"84",0.00288028179112577,99,"FUMOZ-R","Permethrin"
"85",0.00313283693920169,99,"FUMOZ-R","Permethrin"
"86",0.00334457468534924,99,"FUMOZ-R","Permethrin"
"87",0.00302394800174327,99,"FUMOZ-R","Permethrin"
"88",0.0036266387211373,99,"FUMOZ-R","Permethrin"
"89",0.00381492680517929,99,"FUMOZ-R","Permethrin"
"90",0.00315105080654594,99,"FUMOZ-R","Permethrin"
"91",0.00326994201085942,99,"FUMOZ-R","Permethrin"
"92",0.00299473521841863,99,"FUMOZ-R","Permethrin"
"93",0.00302972017084585,99,"FUMOZ-R","Permethrin"
"94",0.00356656422631732,99,"FUMOZ-R","Permethrin"
"95",0.00268959927727391,99,"FUMOZ-R","Permethrin"
"96",0.00352296534576549,99,"FUMOZ-R","Permethrin"
"97",0.00284867110308331,99,"FUMOZ-R","Permethrin"
"98",0.00348409723475227,99,"FUMOZ-R","Permethrin"
"99",0.00410398362296925,99,"FUMOZ-R","Permethrin"
"100",0.00294603344515586,99,"FUMOZ-R","Permethrin"
"101",0.00351676739082034,99,"FUMOZ-R","Permethrin"
"102",0.00267102252160424,99,"FUMOZ-R","Permethrin"
"103",0.00366450093458503,99,"FUMOZ-R","Permethrin"
"104",0.00267238132360334,99,"FUMOZ-R","Permethrin"
"105",0.00382990625778564,99,"FUMOZ-R","Permethrin"
"106",0.00332757540168424,99,"FUMOZ-R","Permethrin"
"107",0.0040930384187288,99,"FUMOZ-R","Permethrin"
"108",0.00302690365567651,99,"FUMOZ-R","Permethrin"
"109",0.00393867041261061,99,"FUMOZ-R","Permethrin"
"110",0.00358588879744298,99,"FUMOZ-R","Permethrin"
"111",0.00327435785460714,99,"FUMOZ-R","Permethrin"
"112",0.0031614693300375,99,"FUMOZ-R","Permethrin"
"113",0.00311311151488375,99,"FUMOZ-R","Permethrin"
"114",0.00405650709511751,99,"FUMOZ-R","Permethrin"
"115",0.003214996076865,99,"FUMOZ-R","Permethrin"
"116",0.00309232009929265,99,"FUMOZ-R","Permethrin"
"117",0.00356866745517562,99,"FUMOZ-R","Permethrin"
"118",0.00357770157099931,99,"FUMOZ-R","Permethrin"
"119",0.00356697231229348,99,"FUMOZ-R","Permethrin"
"120",0.00339951596275553,99,"FUMOZ-R","Permethrin"
"121",0.00358041483424827,99,"FUMOZ-R","Permethrin"
"122",0.00305000438867502,99,"FUMOZ-R","Permethrin"
"123",0.00305784590237429,99,"FUMOZ-R","Permethrin"
"124",0.00376667417984656,99,"FUMOZ-R","Permethrin"
"125",0.00302441425282855,99,"FUMOZ-R","Permethrin"
"126",0.00293412503603869,99,"FUMOZ-R","Permethrin"
"127",0.00320101217598673,99,"FUMOZ-R","Permethrin"
"128",0.00292492877073901,99,"FUMOZ-R","Permethrin"
"129",0.00281291109916656,99,"FUMOZ-R","Permethrin"
"130",0.00340769554707455,99,"FUMOZ-R","Permethrin"
"131",0.00351425304610008,99,"FUMOZ-R","Permethrin"
"132",0.00297867171705296,99,"FUMOZ-R","Permethrin"
"133",0.00321679715729247,99,"FUMOZ-R","Permethrin"
"134",0.00329792297423859,99,"FUMOZ-R","Permethrin"
"135",0.00289176156273537,99,"FUMOZ-R","Permethrin"
"136",0.00320558265739532,99,"FUMOZ-R","Permethrin"
"137",0.00396606714287615,99,"FUMOZ-R","Permethrin"
"138",0.00305302530556894,99,"FUMOZ-R","Permethrin"
"139",0.00339340549045875,99,"FUMOZ-R","Permethrin"
"140",0.00272834062602964,99,"FUMOZ-R","Permethrin"
"141",0.00296437022066656,99,"FUMOZ-R","Permethrin"
"142",0.00308359482641846,99,"FUMOZ-R","Permethrin"
"143",0.00322644931691943,99,"FUMOZ-R","Permethrin"
"144",0.00362211155375159,99,"FUMOZ-R","Permethrin"
"145",0.0036813756435391,99,"FUMOZ-R","Permethrin"
"146",0.00282304109799268,99,"FUMOZ-R","Permethrin"
"147",0.00318032889707625,99,"FUMOZ-R","Permethrin"
"148",0.00411735914532275,99,"FUMOZ-R","Permethrin"
"149",0.0033730586679094,99,"FUMOZ-R","Permethrin"
"150",0.00319022723693442,99,"FUMOZ-R","Permethrin"
"151",0.00314610704381675,99,"FUMOZ-R","Permethrin"
"152",0.00375960443374668,99,"FUMOZ-R","Permethrin"
"153",0.00486794846204703,99,"FUMOZ-R","Permethrin"
"154",0.00304316930534498,99,"FUMOZ-R","Permethrin"
"155",0.00300379903870887,99,"FUMOZ-R","Permethrin"
"156",0.00289109865640581,99,"FUMOZ-R","Permethrin"
"157",0.00320886200112242,99,"FUMOZ-R","Permethrin"
"158",0.00307993646236242,99,"FUMOZ-R","Permethrin"
"159",0.0031491867440575,99,"FUMOZ-R","Permethrin"
"160",0.0031535680803505,99,"FUMOZ-R","Permethrin"
"161",0.00317489507661052,99,"FUMOZ-R","Permethrin"
"162",0.00322044119859653,99,"FUMOZ-R","Permethrin"
"163",0.00424113441672571,99,"FUMOZ-R","Permethrin"
"164",0.00350275314173906,99,"FUMOZ-R","Permethrin"
"165",0.00274015500035373,99,"FUMOZ-R","Permethrin"
"166",0.00314750603806069,99,"FUMOZ-R","Permethrin"
"167",0.00377181869584336,99,"FUMOZ-R","Permethrin"
"168",0.00279128241070286,99,"FUMOZ-R","Permethrin"
"169",0.00322130431404194,99,"FUMOZ-R","Permethrin"
"170",0.00356950421071148,99,"FUMOZ-R","Permethrin"
"171",0.00337989373315387,99,"FUMOZ-R","Permethrin"
"172",0.00297162668325155,99,"FUMOZ-R","Permethrin"
"173",0.00345362150569151,99,"FUMOZ-R","Permethrin"
"174",0.00278461802282176,99,"FUMOZ-R","Permethrin"
"175",0.00395550272099311,99,"FUMOZ-R","Permethrin"
"176",0.00331713781072293,99,"FUMOZ-R","Permethrin"
"177",0.00373224367013045,99,"FUMOZ-R","Permethrin"
"178",0.00372269794450314,99,"FUMOZ-R","Permethrin"
"179",0.00293203203164999,99,"FUMOZ-R","Permethrin"
