"","LC","LC_value","Strain","Insecticide"
"219",1.01328676355223e-05,10,"Kisumu","Permethrin"
"220",1.18454426514545e-05,10,"Kisumu","Permethrin"
"221",9.07149980871707e-06,10,"Kisumu","Permethrin"
"222",1.53433412096208e-05,10,"Kisumu","Permethrin"
"223",9.77430345009956e-06,10,"Kisumu","Permethrin"
"224",1.12443523850854e-05,10,"Kisumu","Permethrin"
"225",1.00954258265296e-05,10,"Kisumu","Permethrin"
"226",5.98648347797584e-06,10,"Kisumu","Permethrin"
"227",1.29116876317788e-05,10,"Kisumu","Permethrin"
"228",6.54867989526336e-06,10,"Kisumu","Permethrin"
"229",1.20078890961465e-05,10,"Kisumu","Permethrin"
"230",1.01404828625451e-05,10,"Kisumu","Permethrin"
"231",1.75066278376961e-05,10,"Kisumu","Permethrin"
"232",1.20993971890079e-05,10,"Kisumu","Permethrin"
"233",1.82203802073504e-05,10,"Kisumu","Permethrin"
"234",1.07498919027669e-05,10,"Kisumu","Permethrin"
"235",1.05667051029111e-05,10,"Kisumu","Permethrin"
"236",1.17472938115798e-05,10,"Kisumu","Permethrin"
"237",6.57640339651075e-06,10,"Kisumu","Permethrin"
"238",1.12659456790251e-05,10,"Kisumu","Permethrin"
"239",1.12229381370147e-05,10,"Kisumu","Permethrin"
"240",8.58885338356583e-06,10,"Kisumu","Permethrin"
"241",7.84916687217152e-06,10,"Kisumu","Permethrin"
"242",9.78889094221887e-06,10,"Kisumu","Permethrin"
"243",1.15701719185018e-05,10,"Kisumu","Permethrin"
"244",1.86972526448996e-05,10,"Kisumu","Permethrin"
"245",4.3075820985351e-06,10,"Kisumu","Permethrin"
"246",1.03417223857842e-05,10,"Kisumu","Permethrin"
"247",1.04874537422596e-05,10,"Kisumu","Permethrin"
"248",1.95423094854501e-05,10,"Kisumu","Permethrin"
"249",5.18884901470873e-06,10,"Kisumu","Permethrin"
"250",7.68050529492235e-06,10,"Kisumu","Permethrin"
"251",1.52919252224532e-05,10,"Kisumu","Permethrin"
"252",9.29291717603808e-06,10,"Kisumu","Permethrin"
"253",1.14461990587655e-05,10,"Kisumu","Permethrin"
"254",9.41262049943673e-06,10,"Kisumu","Permethrin"
"255",1.24042203672008e-05,10,"Kisumu","Permethrin"
"256",2.11903443116727e-05,10,"Kisumu","Permethrin"
"257",1.6183013464385e-05,10,"Kisumu","Permethrin"
"258",1.43950038796757e-05,10,"Kisumu","Permethrin"
"259",6.25916272316654e-06,10,"Kisumu","Permethrin"
"260",1.55452142464963e-05,10,"Kisumu","Permethrin"
"261",9.0375173319195e-06,10,"Kisumu","Permethrin"
"262",1.69088010726997e-05,10,"Kisumu","Permethrin"
"263",1.12737228803299e-05,10,"Kisumu","Permethrin"
"264",1.19168115153707e-05,10,"Kisumu","Permethrin"
"265",9.67617499739706e-06,10,"Kisumu","Permethrin"
"266",1.27306591015985e-05,10,"Kisumu","Permethrin"
"267",1.18112652686825e-05,10,"Kisumu","Permethrin"
"268",1.05563167874517e-05,10,"Kisumu","Permethrin"
"269",1.15184326900684e-05,10,"Kisumu","Permethrin"
"270",1.3571285978565e-05,10,"Kisumu","Permethrin"
"271",1.89181857306612e-05,10,"Kisumu","Permethrin"
"272",1.73698813366302e-05,10,"Kisumu","Permethrin"
"273",1.16756218108172e-05,10,"Kisumu","Permethrin"
"274",1.14998857163577e-05,10,"Kisumu","Permethrin"
"275",9.06532358261363e-06,10,"Kisumu","Permethrin"
"276",1.15654884019567e-05,10,"Kisumu","Permethrin"
"277",1.62530240199848e-05,10,"Kisumu","Permethrin"
"278",6.45082625518056e-06,10,"Kisumu","Permethrin"
"279",1.34746303741048e-05,10,"Kisumu","Permethrin"
"280",5.98027014264749e-06,10,"Kisumu","Permethrin"
"281",7.85549634667068e-06,10,"Kisumu","Permethrin"
"282",2.08335365385944e-05,10,"Kisumu","Permethrin"
"283",7.91395994633216e-06,10,"Kisumu","Permethrin"
"284",1.062420722632e-05,10,"Kisumu","Permethrin"
"285",1.18790770528238e-05,10,"Kisumu","Permethrin"
"286",9.3885235912433e-06,10,"Kisumu","Permethrin"
"287",1.37736128844198e-05,10,"Kisumu","Permethrin"
"288",8.15637205082969e-06,10,"Kisumu","Permethrin"
"289",1.36323471047191e-05,10,"Kisumu","Permethrin"
"290",2.47021243757147e-05,10,"Kisumu","Permethrin"
"291",7.09856161551537e-06,10,"Kisumu","Permethrin"
"292",9.36718488780657e-06,10,"Kisumu","Permethrin"
"293",1.76160691209882e-05,10,"Kisumu","Permethrin"
"294",1.04835814432983e-05,10,"Kisumu","Permethrin"
"295",1.0257803264993e-05,10,"Kisumu","Permethrin"
"296",9.86153518194758e-06,10,"Kisumu","Permethrin"
"297",1.37017512531626e-05,10,"Kisumu","Permethrin"
"298",9.82075004216075e-06,10,"Kisumu","Permethrin"
"299",6.17583648822535e-06,10,"Kisumu","Permethrin"
"300",1.37346531534913e-05,10,"Kisumu","Permethrin"
"301",1.60694659709198e-05,10,"Kisumu","Permethrin"
"302",1.68172372920493e-05,10,"Kisumu","Permethrin"
"303",1.01935944768725e-05,10,"Kisumu","Permethrin"
"304",6.91491941068067e-06,10,"Kisumu","Permethrin"
"305",8.67572588854159e-06,10,"Kisumu","Permethrin"
"306",1.90664489604632e-05,10,"Kisumu","Permethrin"
"307",1.2398916968545e-05,10,"Kisumu","Permethrin"
"308",1.38247799242934e-05,10,"Kisumu","Permethrin"
"309",8.34481072503772e-06,10,"Kisumu","Permethrin"
"310",1.56281276642177e-05,10,"Kisumu","Permethrin"
"311",6.50619166741082e-06,10,"Kisumu","Permethrin"
"312",9.13626892342612e-06,10,"Kisumu","Permethrin"
"313",1.03149238897993e-05,10,"Kisumu","Permethrin"
"314",1.01893779255206e-05,10,"Kisumu","Permethrin"
"315",2.17389128833117e-05,10,"Kisumu","Permethrin"
"316",8.76934295309104e-06,10,"Kisumu","Permethrin"
"317",1.0996074936323e-05,10,"Kisumu","Permethrin"
"318",1.04558152198613e-05,10,"Kisumu","Permethrin"
"319",7.10907894522277e-06,10,"Kisumu","Permethrin"
"320",1.23650894883598e-05,10,"Kisumu","Permethrin"
"321",1.20967373638534e-05,10,"Kisumu","Permethrin"
"322",9.55712031858509e-06,10,"Kisumu","Permethrin"
"323",5.762567194724e-06,10,"Kisumu","Permethrin"
"324",8.32000901613379e-06,10,"Kisumu","Permethrin"
"325",1.2670055623136e-05,10,"Kisumu","Permethrin"
"326",9.54546375559347e-06,10,"Kisumu","Permethrin"
"327",1.14958646958379e-05,10,"Kisumu","Permethrin"
"328",1.73896581575793e-05,10,"Kisumu","Permethrin"
"329",1.42930703354697e-05,10,"Kisumu","Permethrin"
"330",9.90638264968105e-06,10,"Kisumu","Permethrin"
"331",8.85143215489381e-06,10,"Kisumu","Permethrin"
"332",1.21559275121801e-05,10,"Kisumu","Permethrin"
"333",1.0771209036784e-05,10,"Kisumu","Permethrin"
"334",6.56154785489075e-06,10,"Kisumu","Permethrin"
"335",1.30872543633733e-05,10,"Kisumu","Permethrin"
"336",7.35009762345337e-06,10,"Kisumu","Permethrin"
"337",1.04547747062421e-05,10,"Kisumu","Permethrin"
"338",6.78748263276152e-06,10,"Kisumu","Permethrin"
"339",1.3743104390585e-05,10,"Kisumu","Permethrin"
"340",9.84267190112844e-06,10,"Kisumu","Permethrin"
"341",8.17494150034024e-06,10,"Kisumu","Permethrin"
"342",9.58677682945916e-06,10,"Kisumu","Permethrin"
"343",1.27020914463491e-05,10,"Kisumu","Permethrin"
"344",6.6079174641383e-06,10,"Kisumu","Permethrin"
"345",1.71034534103227e-05,10,"Kisumu","Permethrin"
"346",1.43366941863588e-05,10,"Kisumu","Permethrin"
"347",1.26836443008722e-05,10,"Kisumu","Permethrin"
"348",3.38313433805112e-06,10,"Kisumu","Permethrin"
"349",1.47143837078769e-05,10,"Kisumu","Permethrin"
"350",2.3198098625931e-05,10,"Kisumu","Permethrin"
"351",8.09662118803052e-06,10,"Kisumu","Permethrin"
"352",1.50677080055477e-05,10,"Kisumu","Permethrin"
"353",1.45783701275401e-05,10,"Kisumu","Permethrin"
"354",1.41487747720058e-05,10,"Kisumu","Permethrin"
"355",1.69121980131225e-05,10,"Kisumu","Permethrin"
"356",8.32364628002421e-06,10,"Kisumu","Permethrin"
"357",2.01464717072386e-05,10,"Kisumu","Permethrin"
"358",5.76799077635566e-06,10,"Kisumu","Permethrin"
"359",1.22694011887144e-05,10,"Kisumu","Permethrin"
"360",1.8741869462363e-05,10,"Kisumu","Permethrin"
"361",1.15971828161822e-05,10,"Kisumu","Permethrin"
"362",1.02935995039038e-05,10,"Kisumu","Permethrin"
"363",9.52439242183654e-06,10,"Kisumu","Permethrin"
"364",8.46579713803878e-06,10,"Kisumu","Permethrin"
"365",6.99211018655016e-06,10,"Kisumu","Permethrin"
"366",1.49627053292184e-05,10,"Kisumu","Permethrin"
"367",1.55475848102983e-05,10,"Kisumu","Permethrin"
"368",4.41036546905619e-06,10,"Kisumu","Permethrin"
"369",8.62661036952488e-06,10,"Kisumu","Permethrin"
"370",1.37714675588895e-05,10,"Kisumu","Permethrin"
"371",4.24750532255579e-06,10,"Kisumu","Permethrin"
"372",1.20825042430757e-05,10,"Kisumu","Permethrin"
"373",6.58584491544739e-06,10,"Kisumu","Permethrin"
"374",1.50383282343517e-05,10,"Kisumu","Permethrin"
"375",1.56761856381551e-05,10,"Kisumu","Permethrin"
"376",1.01472299933464e-05,10,"Kisumu","Permethrin"
"377",4.35197694995674e-06,10,"Kisumu","Permethrin"
"378",1.11448261598186e-05,10,"Kisumu","Permethrin"
"379",8.99329832644084e-06,10,"Kisumu","Permethrin"
"380",1.35774148402437e-05,10,"Kisumu","Permethrin"
"381",1.35533759042708e-05,10,"Kisumu","Permethrin"
"382",1.36365842280996e-05,10,"Kisumu","Permethrin"
"383",7.06756385315505e-06,10,"Kisumu","Permethrin"
"384",9.33553597976036e-06,10,"Kisumu","Permethrin"
"385",9.49590859765836e-06,10,"Kisumu","Permethrin"
"386",1.21496964411065e-05,10,"Kisumu","Permethrin"
"387",1.1211242225686e-05,10,"Kisumu","Permethrin"
"388",9.78952860124643e-06,10,"Kisumu","Permethrin"
"389",1.25477328033708e-05,10,"Kisumu","Permethrin"
"390",1.04808873896938e-05,10,"Kisumu","Permethrin"
"391",1.52470250816646e-05,10,"Kisumu","Permethrin"
"392",6.38367283728649e-06,10,"Kisumu","Permethrin"
"393",6.995848617587e-06,10,"Kisumu","Permethrin"
"394",1.78755373289657e-05,10,"Kisumu","Permethrin"
"395",1.99271639989946e-05,10,"Kisumu","Permethrin"
"396",5.40748606172572e-06,10,"Kisumu","Permethrin"
"397",9.96721644646067e-06,10,"Kisumu","Permethrin"
"398",1.2545766449126e-05,10,"Kisumu","Permethrin"
"399",1.0619255341506e-05,10,"Kisumu","Permethrin"
"400",1.2148852491567e-05,10,"Kisumu","Permethrin"
"401",1.17635199903804e-05,10,"Kisumu","Permethrin"
"402",1.15692329358341e-05,10,"Kisumu","Permethrin"
"403",1.59379541312667e-05,10,"Kisumu","Permethrin"
"404",1.35565048760765e-05,10,"Kisumu","Permethrin"
"405",1.17061624330474e-05,10,"Kisumu","Permethrin"
"406",1.50062554140356e-05,10,"Kisumu","Permethrin"
"407",1.24186881016845e-05,10,"Kisumu","Permethrin"
"408",1.39589663846922e-05,10,"Kisumu","Permethrin"
"409",1.16454822444236e-05,10,"Kisumu","Permethrin"
"410",1.71303130741861e-05,10,"Kisumu","Permethrin"
"411",1.09794042942489e-05,10,"Kisumu","Permethrin"
"412",9.37991766393192e-06,10,"Kisumu","Permethrin"
"413",1.9394997394997e-05,10,"Kisumu","Permethrin"
"414",1.78461296683832e-05,10,"Kisumu","Permethrin"
"415",1.82178364964472e-05,10,"Kisumu","Permethrin"
"416",4.56802039762849e-06,10,"Kisumu","Permethrin"
"417",6.34680510419012e-06,10,"Kisumu","Permethrin"
"418",1.07640336987482e-05,10,"Kisumu","Permethrin"
"419",4.64872136078707e-06,10,"Kisumu","Permethrin"
"420",9.09611784866381e-06,10,"Kisumu","Permethrin"
"421",1.59814434427969e-05,10,"Kisumu","Permethrin"
"422",5.49173407712553e-06,10,"Kisumu","Permethrin"
"423",1.37823368548472e-05,10,"Kisumu","Permethrin"
"424",7.98902332160455e-06,10,"Kisumu","Permethrin"
"425",1.46632562707425e-05,10,"Kisumu","Permethrin"
"426",1.35227761144119e-05,10,"Kisumu","Permethrin"
"427",1.00440710168806e-05,10,"Kisumu","Permethrin"
"428",1.45912975985507e-05,10,"Kisumu","Permethrin"
"429",9.09141556735062e-06,10,"Kisumu","Permethrin"
"430",1.27096043751045e-05,10,"Kisumu","Permethrin"
"431",5.01562245144658e-06,10,"Kisumu","Permethrin"
"432",1.03676105656544e-05,10,"Kisumu","Permethrin"
"433",1.06339314703012e-05,10,"Kisumu","Permethrin"
"434",1.04908069094478e-05,10,"Kisumu","Permethrin"
"435",9.73781401506158e-06,10,"Kisumu","Permethrin"
"436",8.35089316902271e-06,10,"Kisumu","Permethrin"
"437",1.06507120455512e-05,10,"Kisumu","Permethrin"
"438",1.11178769280702e-05,10,"Kisumu","Permethrin"
"439",9.25295455534749e-06,10,"Kisumu","Permethrin"
"440",9.85953204122336e-06,10,"Kisumu","Permethrin"
"441",1.44546852171626e-05,10,"Kisumu","Permethrin"
"442",8.06589243677183e-06,10,"Kisumu","Permethrin"
"443",7.92324810448012e-06,10,"Kisumu","Permethrin"
"444",1.71250967814886e-05,10,"Kisumu","Permethrin"
"445",7.25095955332634e-06,10,"Kisumu","Permethrin"
"446",1.1432602312555e-05,10,"Kisumu","Permethrin"
"447",7.88530534933379e-06,10,"Kisumu","Permethrin"
"448",1.25556845240213e-05,10,"Kisumu","Permethrin"
"449",2.14629878382883e-05,10,"Kisumu","Permethrin"
"450",9.35267025101262e-06,10,"Kisumu","Permethrin"
"451",9.82947501317866e-06,10,"Kisumu","Permethrin"
"452",1.52909999159108e-05,10,"Kisumu","Permethrin"
"453",1.34706739696434e-05,10,"Kisumu","Permethrin"
"454",8.73629377660918e-06,10,"Kisumu","Permethrin"
"455",6.23637110851034e-06,10,"Kisumu","Permethrin"
"456",1.23039671958101e-05,10,"Kisumu","Permethrin"
"457",1.04018088390587e-05,10,"Kisumu","Permethrin"
"458",8.22768548510446e-06,10,"Kisumu","Permethrin"
"459",1.15533741417883e-05,10,"Kisumu","Permethrin"
"460",1.1260646069726e-05,10,"Kisumu","Permethrin"
"461",1.47848412199687e-05,10,"Kisumu","Permethrin"
"462",8.83271924366211e-06,10,"Kisumu","Permethrin"
"463",9.41880698021422e-06,10,"Kisumu","Permethrin"
"464",8.81378825080861e-06,10,"Kisumu","Permethrin"
"465",1.08994192252903e-05,10,"Kisumu","Permethrin"
