"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"459",NA,NA,"Kisumu","Permethrin",1.61637455271264,NA,NA,NA,99.9999621785126,99.99994898078,100,"sim"
"460",NA,NA,"Kisumu","Permethrin",1.62353456411822,NA,NA,NA,99.999962322427,99.9999492831052,100,"sim"
"461",NA,NA,"Kisumu","Permethrin",1.63071039875342,NA,NA,NA,99.9999624654606,99.999949582978,100,"sim"
"462",NA,NA,"Kisumu","Permethrin",1.63790205661825,NA,NA,NA,99.9999626076209,99.9999498804235,100,"sim"
"463",NA,NA,"Kisumu","Permethrin",1.6451095377127,NA,NA,NA,99.9999627489152,99.9999501754668,100,"sim"
"464",NA,NA,"Kisumu","Permethrin",1.65233284203678,NA,NA,NA,99.9999628893508,99.9999504681324,100,"sim"
"465",NA,NA,"Kisumu","Permethrin",1.65957196959048,NA,NA,NA,99.9999630289347,99.9999507584446,100,"sim"
"466",NA,NA,"Kisumu","Permethrin",1.66682692037381,NA,NA,NA,99.9999631676741,99.9999510464274,100,"sim"
"467",NA,NA,"Kisumu","Permethrin",1.67409769438677,NA,NA,NA,99.999963305576,99.9999513321046,100,"sim"
"468",NA,NA,"Kisumu","Permethrin",1.68138429162935,NA,NA,NA,99.9999634426472,99.9999516154995,100,"sim"
"469",NA,NA,"Kisumu","Permethrin",1.68868671210156,NA,NA,NA,99.9999635788948,99.9999518966353,100,"sim"
"470",NA,NA,"Kisumu","Permethrin",1.69600495580339,NA,NA,NA,99.9999637143253,99.9999521755347,100,"sim"
"471",NA,NA,"Kisumu","Permethrin",1.70333902273485,NA,NA,NA,99.9999638489457,99.9999524522205,100,"sim"
"472",NA,NA,"Kisumu","Permethrin",1.71068891289593,NA,NA,NA,99.9999639827625,99.9999527267149,100,"sim"
"473",NA,NA,"Kisumu","Permethrin",1.71805462628664,NA,NA,NA,99.9999641157822,99.9999529990397,100,"sim"
"474",NA,NA,"Kisumu","Permethrin",1.72543616290698,NA,NA,NA,99.9999642480115,99.999953269217,100,"sim"
"475",NA,NA,"Kisumu","Permethrin",1.73283352275694,NA,NA,NA,99.9999643794567,99.999953537268,100,"sim"
"476",NA,NA,"Kisumu","Permethrin",1.74024670583652,NA,NA,NA,99.9999645101243,99.9999538032141,100,"sim"
"477",NA,NA,"Kisumu","Permethrin",1.74767571214573,NA,NA,NA,99.9999646400205,99.9999540670761,100,"sim"
"478",NA,NA,"Kisumu","Permethrin",1.75512054168457,NA,NA,NA,99.9999647691515,99.9999543288749,100,"sim"
"479",NA,NA,"Kisumu","Permethrin",1.76258119445303,NA,NA,NA,99.9999648975237,99.9999545886309,100,"sim"
"480",NA,NA,"Kisumu","Permethrin",1.77005767045112,NA,NA,NA,99.999965025143,99.9999548463642,100,"sim"
"481",NA,NA,"Kisumu","Permethrin",1.77754996967884,NA,NA,NA,99.9999651520155,99.9999551020949,100,"sim"
