"","LC","LC_value","Strain","Insecticide"
"1",0.000653531124551651,10,"Banfora","Permethrin"
"2",0.000740808382319513,10,"Banfora","Permethrin"
"3",0.00110614599610978,10,"Banfora","Permethrin"
"4",0.000985075395591976,10,"Banfora","Permethrin"
"5",0.000873349621491183,10,"Banfora","Permethrin"
"6",0.000896588461223446,10,"Banfora","Permethrin"
"7",0.00070721756030726,10,"Banfora","Permethrin"
"8",0.00044837562678558,10,"Banfora","Permethrin"
"9",0.000908904757110322,10,"Banfora","Permethrin"
"10",0.00063056492572452,10,"Banfora","Permethrin"
"11",0.00107025085518355,10,"Banfora","Permethrin"
"12",0.000850468910973653,10,"Banfora","Permethrin"
"13",0.000844811377949314,10,"Banfora","Permethrin"
"14",0.00103605000880102,10,"Banfora","Permethrin"
"15",0.000822167780993405,10,"Banfora","Permethrin"
"16",0.00108518862149876,10,"Banfora","Permethrin"
"17",0.0010258248945226,10,"Banfora","Permethrin"
"18",0.000720318282408933,10,"Banfora","Permethrin"
"19",0.000763618900929027,10,"Banfora","Permethrin"
"20",0.00095287577248114,10,"Banfora","Permethrin"
"21",0.00078346090955728,10,"Banfora","Permethrin"
"22",0.00115060541821583,10,"Banfora","Permethrin"
"23",0.000960415526221118,10,"Banfora","Permethrin"
"24",0.000871880481683066,10,"Banfora","Permethrin"
"25",0.000732290354506335,10,"Banfora","Permethrin"
"26",0.00077479036379446,10,"Banfora","Permethrin"
"27",0.000881360659669615,10,"Banfora","Permethrin"
"28",0.000800939990713101,10,"Banfora","Permethrin"
"29",0.000829854155167579,10,"Banfora","Permethrin"
"30",0.000770797098241672,10,"Banfora","Permethrin"
"31",0.000492141348644162,10,"Banfora","Permethrin"
"32",0.000993545706835953,10,"Banfora","Permethrin"
"33",0.000782595946474302,10,"Banfora","Permethrin"
"34",0.000743543607862585,10,"Banfora","Permethrin"
"35",0.000896732987455307,10,"Banfora","Permethrin"
"36",0.0031947439751122,10,"Banfora","Permethrin"
"37",0.000702658364052544,10,"Banfora","Permethrin"
"38",0.000790362195782257,10,"Banfora","Permethrin"
"39",0.000585717171834182,10,"Banfora","Permethrin"
"40",0.00239871105455784,10,"Banfora","Permethrin"
"41",0.00105259865056081,10,"Banfora","Permethrin"
"42",0.000473840986860584,10,"Banfora","Permethrin"
"43",0.000486322339672721,10,"Banfora","Permethrin"
"44",0.000875819097228527,10,"Banfora","Permethrin"
"45",0.000913835569977425,10,"Banfora","Permethrin"
"46",0.000890566979196028,10,"Banfora","Permethrin"
"47",0.000435528025653535,10,"Banfora","Permethrin"
"48",0.000732811973185192,10,"Banfora","Permethrin"
"49",0.000651427201024354,10,"Banfora","Permethrin"
"50",0.00067595725225435,10,"Banfora","Permethrin"
"51",0.000706126228714707,10,"Banfora","Permethrin"
"52",0.000767440371707199,10,"Banfora","Permethrin"
"53",0.000490959324579039,10,"Banfora","Permethrin"
"54",0.000785586753874615,10,"Banfora","Permethrin"
"55",0.000953792073572942,10,"Banfora","Permethrin"
"56",0.000793634215583442,10,"Banfora","Permethrin"
"57",0.000742693223273528,10,"Banfora","Permethrin"
"58",0.000690849661395667,10,"Banfora","Permethrin"
"59",0.000640451771831623,10,"Banfora","Permethrin"
"60",0.000695895523091502,10,"Banfora","Permethrin"
"61",0.000414422285147011,10,"Banfora","Permethrin"
"62",0.000515979313205411,10,"Banfora","Permethrin"
"63",0.000735592574557147,10,"Banfora","Permethrin"
"64",0.000642335715096511,10,"Banfora","Permethrin"
"65",0.000693692502737838,10,"Banfora","Permethrin"
"66",0.000835929984998118,10,"Banfora","Permethrin"
"67",0.000518350750022177,10,"Banfora","Permethrin"
"68",0.000746202981926764,10,"Banfora","Permethrin"
"69",0.000723243331451646,10,"Banfora","Permethrin"
"70",0.00110047788558299,10,"Banfora","Permethrin"
"71",0.00108132188647357,10,"Banfora","Permethrin"
"72",0.00059301687990472,10,"Banfora","Permethrin"
"73",0.000763953904802243,10,"Banfora","Permethrin"
"74",0.000681857784912551,10,"Banfora","Permethrin"
"75",0.000750455146804378,10,"Banfora","Permethrin"
"76",0.000734725983003743,10,"Banfora","Permethrin"
"77",0.000732259374843326,10,"Banfora","Permethrin"
"78",0.000865180850367465,10,"Banfora","Permethrin"
"79",0.000859431149367847,10,"Banfora","Permethrin"
"80",0.00053604070798118,10,"Banfora","Permethrin"
"81",0.000735413669938788,10,"Banfora","Permethrin"
"82",0.000894099712551683,10,"Banfora","Permethrin"
"83",0.000931525232867683,10,"Banfora","Permethrin"
"84",0.000763072144946556,10,"Banfora","Permethrin"
"85",0.000751745890622367,10,"Banfora","Permethrin"
"86",0.000546949238156995,10,"Banfora","Permethrin"
"87",0.000810607613360358,10,"Banfora","Permethrin"
"88",0.000691471800306809,10,"Banfora","Permethrin"
"89",0.00109399375362284,10,"Banfora","Permethrin"
"90",0.000914050517973675,10,"Banfora","Permethrin"
"91",0.000694663057201976,10,"Banfora","Permethrin"
"92",0.000566321676480145,10,"Banfora","Permethrin"
"93",0.000764562369800117,10,"Banfora","Permethrin"
"94",0.00117787857517404,10,"Banfora","Permethrin"
"95",0.000700446310324772,10,"Banfora","Permethrin"
"96",0.000894643895446182,10,"Banfora","Permethrin"
"97",0.0010156934458353,10,"Banfora","Permethrin"
"98",0.000866570274277934,10,"Banfora","Permethrin"
"99",0.00094220010155684,10,"Banfora","Permethrin"
"100",0.000688511805366271,10,"Banfora","Permethrin"
"101",0.000961677456454886,10,"Banfora","Permethrin"
"102",0.00185659387348259,10,"Banfora","Permethrin"
"103",0.000590507226714393,10,"Banfora","Permethrin"
"104",0.000940701064232426,10,"Banfora","Permethrin"
"105",0.000831252999159793,10,"Banfora","Permethrin"
"106",0.000852850058181893,10,"Banfora","Permethrin"
"107",0.00089316844159354,10,"Banfora","Permethrin"
"108",0.000562505480799582,10,"Banfora","Permethrin"
"109",0.00077538738880541,10,"Banfora","Permethrin"
"110",0.000710562107465601,10,"Banfora","Permethrin"
"111",0.000807316021408221,10,"Banfora","Permethrin"
"112",0.0011076097661982,10,"Banfora","Permethrin"
"113",0.000717068262651324,10,"Banfora","Permethrin"
"114",0.00243247221325821,10,"Banfora","Permethrin"
"115",0.00148359125460669,10,"Banfora","Permethrin"
"116",0.000607246658633851,10,"Banfora","Permethrin"
"117",0.00112730687904808,10,"Banfora","Permethrin"
