"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"101",NA,NA,"Banfora","Permethrin",0.0626679009321248,NA,NA,NA,99.9877807893003,99.9806987768539,100,"sim"
"102",NA,NA,"Banfora","Permethrin",0.0640840799836145,NA,NA,NA,99.9881518333011,99.9822452963528,100,"sim"
"103",NA,NA,"Banfora","Permethrin",0.0655160822647299,NA,NA,NA,99.988504157346,99.9835190494612,100,"sim"
"104",NA,NA,"Banfora","Permethrin",0.0669639077754708,NA,NA,NA,99.9888390498003,99.9849650574913,100,"sim"
"105",NA,NA,"Banfora","Permethrin",0.0684275565158373,NA,NA,NA,99.9891576890791,99.9861462590902,100,"sim"
"106",NA,NA,"Banfora","Permethrin",0.0699070284858294,NA,NA,NA,99.9894611546834,99.9872185669009,100,"sim"
"107",NA,NA,"Banfora","Permethrin",0.071402323685447,NA,NA,NA,99.9897504369803,99.9882098346662,100,"sim"
"108",NA,NA,"Banfora","Permethrin",0.0729134421146903,NA,NA,NA,99.9900264458827,99.9891173160569,100,"sim"
"109",NA,NA,"Banfora","Permethrin",0.0744403837735591,NA,NA,NA,99.9902900185676,99.9897768636759,100,"sim"
"110",NA,NA,"Banfora","Permethrin",0.0759831486620535,NA,NA,NA,99.990541926349,99.9905395985698,100,"sim"
"111",NA,NA,"Banfora","Permethrin",0.0775417367801736,NA,NA,NA,99.99078288081,99.9910820120137,100,"sim"
"112",NA,NA,"Banfora","Permethrin",0.0791161481279191,NA,NA,NA,99.9910135392812,99.9918860454602,100,"sim"
"113",NA,NA,"Banfora","Permethrin",0.0807063827052903,NA,NA,NA,99.9912345097435,99.9924500002,100,"sim"
"114",NA,NA,"Banfora","Permethrin",0.0823124405122871,NA,NA,NA,99.9914463552241,99.9930981711987,100,"sim"
"115",NA,NA,"Banfora","Permethrin",0.0839343215489094,NA,NA,NA,99.9916495977411,99.9934097081418,100,"sim"
"116",NA,NA,"Banfora","Permethrin",0.0855720258151574,NA,NA,NA,99.9918447218525,99.9937519335925,100,"sim"
"117",NA,NA,"Banfora","Permethrin",0.0872255533110309,NA,NA,NA,99.99203217785,99.9941243306147,100,"sim"
"118",NA,NA,"Banfora","Permethrin",0.0888949040365299,NA,NA,NA,99.9922123846411,99.9943958324109,100,"sim"
"119",NA,NA,"Banfora","Permethrin",0.0905800779916546,NA,NA,NA,99.9923857323509,99.9947451033198,100,"sim"
"120",NA,NA,"Banfora","Permethrin",0.0922810751764049,NA,NA,NA,99.9925525846758,99.9951005765518,100,"sim"
"121",NA,NA,"Banfora","Permethrin",0.0939978955907807,NA,NA,NA,99.9927132810154,99.9954029308285,100,"sim"
"122",NA,NA,"Banfora","Permethrin",0.0957305392347822,NA,NA,NA,99.9928681384056,99.9956861014166,100,"sim"
"123",NA,NA,"Banfora","Permethrin",0.0974790061084092,NA,NA,NA,99.9930174532743,99.995969421099,100,"sim"
"124",NA,NA,"Banfora","Permethrin",0.0992432962116618,NA,NA,NA,99.9931615030388,99.9962778171113,100,"sim"
"125",NA,NA,"Banfora","Permethrin",0.10102340954454,NA,NA,NA,99.9933005475592,99.9964404173388,100,"sim"
"126",NA,NA,"Banfora","Permethrin",0.102819346107044,NA,NA,NA,99.9934348304638,99.9965833128211,100,"sim"
"127",NA,NA,"Banfora","Permethrin",0.104631105899173,NA,NA,NA,99.9935645803595,99.9967192981106,100,"sim"
"128",NA,NA,"Banfora","Permethrin",0.106458688920928,NA,NA,NA,99.9936900119372,99.996895234246,100,"sim"
"129",NA,NA,"Banfora","Permethrin",0.108302095172309,NA,NA,NA,99.9938113269839,99.9971086785887,100,"sim"
"130",NA,NA,"Banfora","Permethrin",0.110161324653315,NA,NA,NA,99.993928715309,99.9972370208289,100,"sim"
"131",NA,NA,"Banfora","Permethrin",0.112036377363946,NA,NA,NA,99.9940423555949,99.9973588812178,100,"sim"
"132",NA,NA,"Banfora","Permethrin",0.113927253304204,NA,NA,NA,99.9941524161764,99.9975773356551,100,"sim"
"133",NA,NA,"Banfora","Permethrin",0.115833952474086,NA,NA,NA,99.9942590557586,99.9976998450674,100,"sim"
"134",NA,NA,"Banfora","Permethrin",0.117756474873595,NA,NA,NA,99.994362424076,99.9978969939459,100,"sim"
"135",NA,NA,"Banfora","Permethrin",0.119694820502729,NA,NA,NA,99.9944626625,99.9980177458447,100,"sim"
"136",NA,NA,"Banfora","Permethrin",0.121648989361488,NA,NA,NA,99.9945599045991,99.9980997156695,100,"sim"
"137",NA,NA,"Banfora","Permethrin",0.123618981449874,NA,NA,NA,99.9946542766552,99.9981779908064,100,"sim"
"138",NA,NA,"Banfora","Permethrin",0.125604796767884,NA,NA,NA,99.994745898141,99.9982509651334,100,"sim"
"139",NA,NA,"Banfora","Permethrin",0.127606435315521,NA,NA,NA,99.9948348821607,99.9983204730947,100,"sim"
"140",NA,NA,"Banfora","Permethrin",0.129623897092783,NA,NA,NA,99.9949213358583,99.9983867047586,100,"sim"
"141",NA,NA,"Banfora","Permethrin",0.13165718209967,NA,NA,NA,99.9950053607953,99.9984504367249,100,"sim"
"142",NA,NA,"Banfora","Permethrin",0.133706290336183,NA,NA,NA,99.9950870533007,99.9985190729493,100,"sim"
"143",NA,NA,"Banfora","Permethrin",0.135771221802322,NA,NA,NA,99.9951665047956,99.998590412865,100,"sim"
"144",NA,NA,"Banfora","Permethrin",0.137851976498086,NA,NA,NA,99.9952438020951,99.9986649461078,100,"sim"
"145",NA,NA,"Banfora","Permethrin",0.139948554423476,NA,NA,NA,99.9953190276879,99.9987314404144,100,"sim"
"146",NA,NA,"Banfora","Permethrin",0.142060955578492,NA,NA,NA,99.9953922599965,99.9987941817211,100,"sim"
"147",NA,NA,"Banfora","Permethrin",0.144189179963133,NA,NA,NA,99.9954635736198,99.9988535475013,100,"sim"
"148",NA,NA,"Banfora","Permethrin",0.146333227577399,NA,NA,NA,99.9955330395582,99.9989105020739,100,"sim"
"149",NA,NA,"Banfora","Permethrin",0.148493098421291,NA,NA,NA,99.9956007254237,99.9989586462397,100,"sim"
"150",NA,NA,"Banfora","Permethrin",0.150668792494809,NA,NA,NA,99.9956666956361,99.9989972024715,100,"sim"
"151",NA,NA,"Banfora","Permethrin",0.152860309797953,NA,NA,NA,99.9957310116051,99.9990453234319,100,"sim"
"152",NA,NA,"Banfora","Permethrin",0.155067650330722,NA,NA,NA,99.9957937319014,99.9991020525584,100,"sim"
"153",NA,NA,"Banfora","Permethrin",0.157290814093116,NA,NA,NA,99.995854912416,99.999138351587,100,"sim"
"154",NA,NA,"Banfora","Permethrin",0.159529801085136,NA,NA,NA,99.9959146065087,99.9991683401127,100,"sim"
"155",NA,NA,"Banfora","Permethrin",0.161784611306782,NA,NA,NA,99.995972865148,99.999198900086,100,"sim"
"156",NA,NA,"Banfora","Permethrin",0.164055244758053,NA,NA,NA,99.9960297370414,99.9992410418461,100,"sim"
"157",NA,NA,"Banfora","Permethrin",0.16634170143895,NA,NA,NA,99.9960852687571,99.9992662941541,100,"sim"
"158",NA,NA,"Banfora","Permethrin",0.168643981349472,NA,NA,NA,99.9961395048391,99.9992905410798,100,"sim"
"159",NA,NA,"Banfora","Permethrin",0.17096208448962,NA,NA,NA,99.9961924879141,99.9993138291381,100,"sim"
"160",NA,NA,"Banfora","Permethrin",0.173296010859394,NA,NA,NA,99.9962442587923,99.999339723006,100,"sim"
"161",NA,NA,"Banfora","Permethrin",0.175645760458793,NA,NA,NA,99.9962948565619,99.9993740376669,100,"sim"
"162",NA,NA,"Banfora","Permethrin",0.178011333287818,NA,NA,NA,99.9963443186778,99.9994102316714,100,"sim"
"163",NA,NA,"Banfora","Permethrin",0.180392729346468,NA,NA,NA,99.9963926810452,99.9994367755884,100,"sim"
"164",NA,NA,"Banfora","Permethrin",0.182789948634744,NA,NA,NA,99.9964399780979,99.9994652215331,100,"sim"
"165",NA,NA,"Banfora","Permethrin",0.185202991152646,NA,NA,NA,99.9964862428722,99.9994913880591,100,"sim"
"166",NA,NA,"Banfora","Permethrin",0.187631856900173,NA,NA,NA,99.9965315070762,99.9995108294367,100,"sim"
"167",NA,NA,"Banfora","Permethrin",0.190076545877326,NA,NA,NA,99.9965758011553,99.9995359756373,100,"sim"
"168",NA,NA,"Banfora","Permethrin",0.192537058084104,NA,NA,NA,99.9966191543539,99.9995596823878,100,"sim"
"169",NA,NA,"Banfora","Permethrin",0.195013393520508,NA,NA,NA,99.9966615947734,99.9995826557958,100,"sim"
"170",NA,NA,"Banfora","Permethrin",0.197505552186537,NA,NA,NA,99.9967031494271,99.9996066900807,100,"sim"
"171",NA,NA,"Banfora","Permethrin",0.200013534082192,NA,NA,NA,99.9967438442918,99.9996251347679,100,"sim"
"172",NA,NA,"Banfora","Permethrin",0.202537339207473,NA,NA,NA,99.9967837043568,99.9996401588398,100,"sim"
"173",NA,NA,"Banfora","Permethrin",0.205076967562379,NA,NA,NA,99.9968227536697,99.9996517285939,100,"sim"
"174",NA,NA,"Banfora","Permethrin",0.207632419146911,NA,NA,NA,99.9968610153804,99.9996629627375,100,"sim"
"175",NA,NA,"Banfora","Permethrin",0.210203693961068,NA,NA,NA,99.996898511782,99.9996736545389,100,"sim"
"176",NA,NA,"Banfora","Permethrin",0.212790792004851,NA,NA,NA,99.99693526435,99.999690120944,100,"sim"
"177",NA,NA,"Banfora","Permethrin",0.21539371327826,NA,NA,NA,99.9969712937787,99.9997078727479,100,"sim"
"178",NA,NA,"Banfora","Permethrin",0.218012457781294,NA,NA,NA,99.997006620017,99.9997188394779,100,"sim"
"179",NA,NA,"Banfora","Permethrin",0.220647025513954,NA,NA,NA,99.9970412623006,99.9997276360192,100,"sim"
"180",NA,NA,"Banfora","Permethrin",0.223297416476239,NA,NA,NA,99.9970752391839,99.9997361072753,100,"sim"
"181",NA,NA,"Banfora","Permethrin",0.22596363066815,NA,NA,NA,99.9971085685693,99.9997442671046,100,"sim"
"182",NA,NA,"Banfora","Permethrin",0.228645668089686,NA,NA,NA,99.9971412677358,99.9997521286982,100,"sim"
"183",NA,NA,"Banfora","Permethrin",0.231343528740848,NA,NA,NA,99.9971733533655,99.9997597046155,100,"sim"
"184",NA,NA,"Banfora","Permethrin",0.234057212621636,NA,NA,NA,99.997204841569,99.9997670068178,100,"sim"
"185",NA,NA,"Banfora","Permethrin",0.236786719732049,NA,NA,NA,99.9972357479095,99.9997740467003,100,"sim"
"186",NA,NA,"Banfora","Permethrin",0.239532050072088,NA,NA,NA,99.997266087426,99.9997808351218,100,"sim"
"187",NA,NA,"Banfora","Permethrin",0.242293203641752,NA,NA,NA,99.9972958746543,99.9997873824328,100,"sim"
"188",NA,NA,"Banfora","Permethrin",0.245070180441042,NA,NA,NA,99.9973251236487,99.999793942023,100,"sim"
"189",NA,NA,"Banfora","Permethrin",0.247862980469958,NA,NA,NA,99.9973538480009,99.9998028595681,100,"sim"
"190",NA,NA,"Banfora","Permethrin",0.250671603728499,NA,NA,NA,99.9973820608591,99.9998084340211,100,"sim"
"191",NA,NA,"Banfora","Permethrin",0.253496050216666,NA,NA,NA,99.9974097749457,99.9998138209258,100,"sim"
"192",NA,NA,"Banfora","Permethrin",0.256336319934458,NA,NA,NA,99.9974370025744,99.9998190275876,100,"sim"
"193",NA,NA,"Banfora","Permethrin",0.259192412881876,NA,NA,NA,99.9974637556661,99.9998240609893,100,"sim"
"194",NA,NA,"Banfora","Permethrin",0.262064329058919,NA,NA,NA,99.9974900457648,99.9998289278065,100,"sim"
"195",NA,NA,"Banfora","Permethrin",0.264952068465588,NA,NA,NA,99.9975158840518,99.9998388292039,100,"sim"
"196",NA,NA,"Banfora","Permethrin",0.267855631101883,NA,NA,NA,99.9975412813599,99.9998444881735,100,"sim"
"197",NA,NA,"Banfora","Permethrin",0.270775016967803,NA,NA,NA,99.9975662481869,99.9998491995592,100,"sim"
"198",NA,NA,"Banfora","Permethrin",0.273710226063349,NA,NA,NA,99.9975907947082,99.9998537439155,100,"sim"
"199",NA,NA,"Banfora","Permethrin",0.27666125838852,NA,NA,NA,99.997614930789,99.9998582200448,100,"sim"
"200",NA,NA,"Banfora","Permethrin",0.279628113943317,NA,NA,NA,99.9976386659961,99.9998625449467,100,"sim"
"201",NA,NA,"Banfora","Permethrin",0.28261079272774,NA,NA,NA,99.9976620096087,99.999869688355,100,"sim"
"202",NA,NA,"Banfora","Permethrin",0.285609294741788,NA,NA,NA,99.9976849706294,99.999876521845,100,"sim"
"203",NA,NA,"Banfora","Permethrin",0.288623619985462,NA,NA,NA,99.997707557794,99.9998811190412,100,"sim"
"204",NA,NA,"Banfora","Permethrin",0.291653768458761,NA,NA,NA,99.9977297795815,99.9998844324647,100,"sim"
"205",NA,NA,"Banfora","Permethrin",0.294699740161686,NA,NA,NA,99.9977516442233,99.9998875999759,100,"sim"
