"","LC","LC_value","Strain","Insecticide"
"1",0.011038077968749,90,"VK72014","Permethrin"
"2",0.00897857299709354,90,"VK72014","Permethrin"
"3",0.0105638385866652,90,"VK72014","Permethrin"
"4",0.00994291284310606,90,"VK72014","Permethrin"
"5",0.0103372719950357,90,"VK72014","Permethrin"
"6",0.0121379412967967,90,"VK72014","Permethrin"
"7",0.011147175573676,90,"VK72014","Permethrin"
"8",0.00979011121040992,90,"VK72014","Permethrin"
"9",0.0105965569082922,90,"VK72014","Permethrin"
"10",0.00959003145174939,90,"VK72014","Permethrin"
"11",0.00959673178216587,90,"VK72014","Permethrin"
"12",0.00837623880490046,90,"VK72014","Permethrin"
"13",0.00837057664979145,90,"VK72014","Permethrin"
"14",0.011683049559563,90,"VK72014","Permethrin"
"15",0.0112696447645957,90,"VK72014","Permethrin"
"16",0.0100970568176224,90,"VK72014","Permethrin"
"17",0.012771099066983,90,"VK72014","Permethrin"
"18",0.00951158591368045,90,"VK72014","Permethrin"
"19",0.00814476586290121,90,"VK72014","Permethrin"
"20",0.0109685750395848,90,"VK72014","Permethrin"
"21",0.0105156401678509,90,"VK72014","Permethrin"
"22",0.00958047315615836,90,"VK72014","Permethrin"
"23",0.00757112719557629,90,"VK72014","Permethrin"
"24",0.0107157424347435,90,"VK72014","Permethrin"
"25",0.00841835001093735,90,"VK72014","Permethrin"
"26",0.00841675963570311,90,"VK72014","Permethrin"
"27",0.0116278422176259,90,"VK72014","Permethrin"
"28",0.0107724119879904,90,"VK72014","Permethrin"
"29",0.0107500283744837,90,"VK72014","Permethrin"
"30",0.0106802087312478,90,"VK72014","Permethrin"
"31",0.0106002275801415,90,"VK72014","Permethrin"
"32",0.00805497416629439,90,"VK72014","Permethrin"
"33",0.00949886857139552,90,"VK72014","Permethrin"
"34",0.0116060493173884,90,"VK72014","Permethrin"
"35",0.0106237612945443,90,"VK72014","Permethrin"
"36",0.0103964100568489,90,"VK72014","Permethrin"
"37",0.00922697463114937,90,"VK72014","Permethrin"
"38",0.00877387298685252,90,"VK72014","Permethrin"
"39",0.0090944398007905,90,"VK72014","Permethrin"
"40",0.00973577039977436,90,"VK72014","Permethrin"
"41",0.00895220199810724,90,"VK72014","Permethrin"
"42",0.00944772652425437,90,"VK72014","Permethrin"
"43",0.0102579325534297,90,"VK72014","Permethrin"
"44",0.0112341738206384,90,"VK72014","Permethrin"
"45",0.00964035769984931,90,"VK72014","Permethrin"
"46",0.0118031872902681,90,"VK72014","Permethrin"
"47",0.00949929721225019,90,"VK72014","Permethrin"
"48",0.0105150088411027,90,"VK72014","Permethrin"
"49",0.00751351791270008,90,"VK72014","Permethrin"
"50",0.0132821315194186,90,"VK72014","Permethrin"
"51",0.010812882257611,90,"VK72014","Permethrin"
"52",0.010690415590698,90,"VK72014","Permethrin"
"53",0.00900863082643992,90,"VK72014","Permethrin"
"54",0.0129651306311774,90,"VK72014","Permethrin"
"55",0.0115651439749018,90,"VK72014","Permethrin"
"56",0.00986090802715934,90,"VK72014","Permethrin"
"57",0.00832237348472681,90,"VK72014","Permethrin"
"58",0.0108691233428454,90,"VK72014","Permethrin"
"59",0.00969095819843842,90,"VK72014","Permethrin"
"60",0.00898418019070876,90,"VK72014","Permethrin"
"61",0.0143611560645676,90,"VK72014","Permethrin"
"62",0.00847948568452496,90,"VK72014","Permethrin"
"63",0.00985764083939718,90,"VK72014","Permethrin"
"64",0.00984068019711471,90,"VK72014","Permethrin"
"65",0.00908248209804162,90,"VK72014","Permethrin"
"66",0.0149672798715981,90,"VK72014","Permethrin"
"67",0.0089094290986899,90,"VK72014","Permethrin"
"68",0.00861710234777149,90,"VK72014","Permethrin"
"69",0.00879238632058574,90,"VK72014","Permethrin"
"70",0.00997997191204043,90,"VK72014","Permethrin"
"71",0.0100040431445978,90,"VK72014","Permethrin"
"72",0.0154247051680946,90,"VK72014","Permethrin"
"73",0.0107587645188106,90,"VK72014","Permethrin"
"74",0.0105331345658101,90,"VK72014","Permethrin"
"75",0.00856117678158184,90,"VK72014","Permethrin"
"76",0.00922076218920165,90,"VK72014","Permethrin"
"77",0.00946024120136963,90,"VK72014","Permethrin"
"78",0.00906597260266652,90,"VK72014","Permethrin"
"79",0.00921531898974312,90,"VK72014","Permethrin"
"80",0.0145560570087375,90,"VK72014","Permethrin"
"81",0.0121045990337195,90,"VK72014","Permethrin"
"82",0.0168698384985134,90,"VK72014","Permethrin"
"83",0.00999607091790873,90,"VK72014","Permethrin"
"84",0.00985476326385928,90,"VK72014","Permethrin"
"85",0.0116413583399588,90,"VK72014","Permethrin"
"86",0.0105042874999731,90,"VK72014","Permethrin"
"87",0.00986795654752383,90,"VK72014","Permethrin"
"88",0.0096099492803611,90,"VK72014","Permethrin"
"89",0.0129352980515571,90,"VK72014","Permethrin"
"90",0.00970586186247552,90,"VK72014","Permethrin"
"91",0.0111332275918543,90,"VK72014","Permethrin"
"92",0.0131038904491474,90,"VK72014","Permethrin"
"93",0.0105972776080036,90,"VK72014","Permethrin"
"94",0.0101107851944461,90,"VK72014","Permethrin"
"95",0.00991306987335859,90,"VK72014","Permethrin"
"96",0.0121611998039128,90,"VK72014","Permethrin"
"97",0.0120048416671206,90,"VK72014","Permethrin"
"98",0.0095634905091091,90,"VK72014","Permethrin"
"99",0.00922497410772748,90,"VK72014","Permethrin"
"100",0.00956820503416216,90,"VK72014","Permethrin"
"101",0.0120626034589149,90,"VK72014","Permethrin"
"102",0.0113184390429671,90,"VK72014","Permethrin"
"103",0.00914964466511198,90,"VK72014","Permethrin"
"104",0.0123453253068107,90,"VK72014","Permethrin"
"105",0.0111841250407772,90,"VK72014","Permethrin"
"106",0.00921506450570162,90,"VK72014","Permethrin"
"107",0.0107429284448254,90,"VK72014","Permethrin"
"108",0.0110431118417914,90,"VK72014","Permethrin"
"109",0.00875120606683938,90,"VK72014","Permethrin"
"110",0.0104432625117468,90,"VK72014","Permethrin"
"111",0.0105970275011836,90,"VK72014","Permethrin"
"112",0.014701023999169,90,"VK72014","Permethrin"
"113",0.0105486283891991,90,"VK72014","Permethrin"
"114",0.0103037410265955,90,"VK72014","Permethrin"
"115",0.0085237020122567,90,"VK72014","Permethrin"
"116",0.0115648611730934,90,"VK72014","Permethrin"
"117",0.0102622025332359,90,"VK72014","Permethrin"
"118",0.00932975325476658,90,"VK72014","Permethrin"
"119",0.00966603774768431,90,"VK72014","Permethrin"
"120",0.0108487967963684,90,"VK72014","Permethrin"
"121",0.0100170600702134,90,"VK72014","Permethrin"
"122",0.0134598413363664,90,"VK72014","Permethrin"
"123",0.00925011888049188,90,"VK72014","Permethrin"
"124",0.00943825047552267,90,"VK72014","Permethrin"
"125",0.0140515603972839,90,"VK72014","Permethrin"
"126",0.0107507182100505,90,"VK72014","Permethrin"
"127",0.0107355191784317,90,"VK72014","Permethrin"
"128",0.00862516504878409,90,"VK72014","Permethrin"
"129",0.00961752167536398,90,"VK72014","Permethrin"
"130",0.0102164173385425,90,"VK72014","Permethrin"
"131",0.00987280771050695,90,"VK72014","Permethrin"
"132",0.00921705519588019,90,"VK72014","Permethrin"
"133",0.00934946747372759,90,"VK72014","Permethrin"
"134",0.00973201484664426,90,"VK72014","Permethrin"
"135",0.00953866124098571,90,"VK72014","Permethrin"
"136",0.00865640283379219,90,"VK72014","Permethrin"
"137",0.0115595960037662,90,"VK72014","Permethrin"
"138",0.00880590635643269,90,"VK72014","Permethrin"
"139",0.00932909463957034,90,"VK72014","Permethrin"
"140",0.0109173098858048,90,"VK72014","Permethrin"
"141",0.00948152391768528,90,"VK72014","Permethrin"
"142",0.0119515985120809,90,"VK72014","Permethrin"
"143",0.00998727119680817,90,"VK72014","Permethrin"
"144",0.0106753576912604,90,"VK72014","Permethrin"
"145",0.0108656224734898,90,"VK72014","Permethrin"
"146",0.00928728265262022,90,"VK72014","Permethrin"
"147",0.00816781099869619,90,"VK72014","Permethrin"
"148",0.0125713080804425,90,"VK72014","Permethrin"
"149",0.0117611735392063,90,"VK72014","Permethrin"
"150",0.00852899498149482,90,"VK72014","Permethrin"
"151",0.0127444916382223,90,"VK72014","Permethrin"
"152",0.009495323591511,90,"VK72014","Permethrin"
"153",0.0158014054751099,90,"VK72014","Permethrin"
