"","LC","LC_value","Strain","Insecticide"
"1",0.0205630315020587,90,"Tiassale-13","Permethrin"
"2",0.0104465929565899,90,"Tiassale-13","Permethrin"
"3",0.0164369610105449,90,"Tiassale-13","Permethrin"
"4",0.0112041194374954,90,"Tiassale-13","Permethrin"
"5",0.0144238919437327,90,"Tiassale-13","Permethrin"
"6",0.0153335598970976,90,"Tiassale-13","Permethrin"
"7",0.0250332304463572,90,"Tiassale-13","Permethrin"
"8",0.0116462950156719,90,"Tiassale-13","Permethrin"
"9",0.0165117951748034,90,"Tiassale-13","Permethrin"
"10",0.0113785827313527,90,"Tiassale-13","Permethrin"
"11",0.0226720670490952,90,"Tiassale-13","Permethrin"
"12",0.0154328025195835,90,"Tiassale-13","Permethrin"
"13",0.0258312128533109,90,"Tiassale-13","Permethrin"
"14",0.0179643448420559,90,"Tiassale-13","Permethrin"
"15",0.0169222814595595,90,"Tiassale-13","Permethrin"
"16",0.015819817296329,90,"Tiassale-13","Permethrin"
"17",0.0175023464726128,90,"Tiassale-13","Permethrin"
"18",0.0123454754966097,90,"Tiassale-13","Permethrin"
"19",0.0117835094973049,90,"Tiassale-13","Permethrin"
"20",0.0165260038927181,90,"Tiassale-13","Permethrin"
"21",0.0173649051021941,90,"Tiassale-13","Permethrin"
"22",0.0135602406638535,90,"Tiassale-13","Permethrin"
"23",0.01454064574267,90,"Tiassale-13","Permethrin"
"24",0.00575346753724994,90,"Tiassale-13","Permethrin"
"25",0.0152611271355711,90,"Tiassale-13","Permethrin"
"26",0.0136196025122767,90,"Tiassale-13","Permethrin"
"27",0.0100729336038403,90,"Tiassale-13","Permethrin"
"28",0.0183449787085085,90,"Tiassale-13","Permethrin"
"29",0.0130411630613814,90,"Tiassale-13","Permethrin"
"30",0.01270943373181,90,"Tiassale-13","Permethrin"
"31",0.0125052884877007,90,"Tiassale-13","Permethrin"
"32",0.0262673459876013,90,"Tiassale-13","Permethrin"
"33",0.0175183270905795,90,"Tiassale-13","Permethrin"
"34",0.012348936526842,90,"Tiassale-13","Permethrin"
"35",0.0140230544860918,90,"Tiassale-13","Permethrin"
"36",0.0124234392636712,90,"Tiassale-13","Permethrin"
"37",0.0127949078659277,90,"Tiassale-13","Permethrin"
"38",0.0157524912602448,90,"Tiassale-13","Permethrin"
"39",0.0155730748659906,90,"Tiassale-13","Permethrin"
"40",0.017847514823291,90,"Tiassale-13","Permethrin"
"41",0.0114520379662699,90,"Tiassale-13","Permethrin"
"42",0.0106838621146669,90,"Tiassale-13","Permethrin"
"43",0.0229886017444489,90,"Tiassale-13","Permethrin"
"44",0.0182916794163071,90,"Tiassale-13","Permethrin"
"45",0.0159683918769336,90,"Tiassale-13","Permethrin"
"46",0.013402359606997,90,"Tiassale-13","Permethrin"
"47",0.0123552485266384,90,"Tiassale-13","Permethrin"
"48",0.0132749415702432,90,"Tiassale-13","Permethrin"
"49",0.0221677627484322,90,"Tiassale-13","Permethrin"
"50",0.00919666299696241,90,"Tiassale-13","Permethrin"
"51",0.00935523624819089,90,"Tiassale-13","Permethrin"
"52",0.0155226980947016,90,"Tiassale-13","Permethrin"
"53",0.0123174734458497,90,"Tiassale-13","Permethrin"
"54",0.0115482325037041,90,"Tiassale-13","Permethrin"
"55",0.0187410026577525,90,"Tiassale-13","Permethrin"
"56",0.0257758800549944,90,"Tiassale-13","Permethrin"
"57",0.0139631246233003,90,"Tiassale-13","Permethrin"
"58",0.0152408671326247,90,"Tiassale-13","Permethrin"
"59",0.0119432707294267,90,"Tiassale-13","Permethrin"
"60",0.01577421909201,90,"Tiassale-13","Permethrin"
"61",0.011630382093397,90,"Tiassale-13","Permethrin"
"62",0.011640664584866,90,"Tiassale-13","Permethrin"
"63",0.0107499043657737,90,"Tiassale-13","Permethrin"
"64",0.0108542314984452,90,"Tiassale-13","Permethrin"
"65",0.0148429739241219,90,"Tiassale-13","Permethrin"
"66",0.0144211394512798,90,"Tiassale-13","Permethrin"
"67",0.0100144387801562,90,"Tiassale-13","Permethrin"
"68",0.0111928434573439,90,"Tiassale-13","Permethrin"
"69",0.013650008064604,90,"Tiassale-13","Permethrin"
"70",0.00880781077990387,90,"Tiassale-13","Permethrin"
"71",0.011972255701308,90,"Tiassale-13","Permethrin"
