"","LC","LC_value","Strain","Insecticide"
"106",4.43282192377912e-05,50,"Kisumu","Permethrin"
"107",4.76740748775138e-05,50,"Kisumu","Permethrin"
"108",6.14396484728355e-05,50,"Kisumu","Permethrin"
"109",5.14889263638436e-05,50,"Kisumu","Permethrin"
"110",4.61606257906562e-05,50,"Kisumu","Permethrin"
"111",4.84490896989835e-05,50,"Kisumu","Permethrin"
"112",6.22851440905549e-05,50,"Kisumu","Permethrin"
"113",4.89909763580433e-05,50,"Kisumu","Permethrin"
"114",5.22315828984304e-05,50,"Kisumu","Permethrin"
"115",5.21278474177193e-05,50,"Kisumu","Permethrin"
"116",5.03972387695988e-05,50,"Kisumu","Permethrin"
"117",4.95718070251813e-05,50,"Kisumu","Permethrin"
"118",4.42679094842102e-05,50,"Kisumu","Permethrin"
"119",5.29326984585478e-05,50,"Kisumu","Permethrin"
"120",4.17131838415331e-05,50,"Kisumu","Permethrin"
"121",4.62613003174194e-05,50,"Kisumu","Permethrin"
"122",3.34649090278314e-05,50,"Kisumu","Permethrin"
"123",5.9556092803341e-05,50,"Kisumu","Permethrin"
"124",6.04208090632763e-05,50,"Kisumu","Permethrin"
"125",4.49538284762278e-05,50,"Kisumu","Permethrin"
"126",5.11936382116753e-05,50,"Kisumu","Permethrin"
"127",4.52286090490817e-05,50,"Kisumu","Permethrin"
"128",5.47806847605976e-05,50,"Kisumu","Permethrin"
"129",7.33193531889294e-05,50,"Kisumu","Permethrin"
"130",4.56602034226265e-05,50,"Kisumu","Permethrin"
"131",4.65205605590166e-05,50,"Kisumu","Permethrin"
"132",5.56313490433162e-05,50,"Kisumu","Permethrin"
"133",5.69980628075309e-05,50,"Kisumu","Permethrin"
"134",6.00614824935715e-05,50,"Kisumu","Permethrin"
"135",5.39322787728674e-05,50,"Kisumu","Permethrin"
"136",5.28782473181015e-05,50,"Kisumu","Permethrin"
"137",6.99778962309381e-05,50,"Kisumu","Permethrin"
"138",3.63767085359786e-05,50,"Kisumu","Permethrin"
"139",4.8250336494218e-05,50,"Kisumu","Permethrin"
"140",3.55526672112916e-05,50,"Kisumu","Permethrin"
"141",5.21857172070873e-05,50,"Kisumu","Permethrin"
"142",4.55249669891236e-05,50,"Kisumu","Permethrin"
"143",4.31050289789719e-05,50,"Kisumu","Permethrin"
"144",5.22909116222434e-05,50,"Kisumu","Permethrin"
"145",3.85346972698953e-05,50,"Kisumu","Permethrin"
"146",4.03022963485493e-05,50,"Kisumu","Permethrin"
"147",3.45997670506834e-05,50,"Kisumu","Permethrin"
"148",4.0176617648365e-05,50,"Kisumu","Permethrin"
"149",4.61072059278661e-05,50,"Kisumu","Permethrin"
"150",4.72593364392363e-05,50,"Kisumu","Permethrin"
"151",5.41332216549858e-05,50,"Kisumu","Permethrin"
"152",4.06815119102651e-05,50,"Kisumu","Permethrin"
"153",4.95596512206357e-05,50,"Kisumu","Permethrin"
"154",3.77681640869564e-05,50,"Kisumu","Permethrin"
"155",5.40747505118449e-05,50,"Kisumu","Permethrin"
"156",4.86222732138293e-05,50,"Kisumu","Permethrin"
"157",5.0507990427119e-05,50,"Kisumu","Permethrin"
"158",4.47209463010288e-05,50,"Kisumu","Permethrin"
"159",5.01120976066631e-05,50,"Kisumu","Permethrin"
"160",5.51753124520056e-05,50,"Kisumu","Permethrin"
"161",5.68479357116317e-05,50,"Kisumu","Permethrin"
"162",4.95357867805881e-05,50,"Kisumu","Permethrin"
"163",4.11228966227812e-05,50,"Kisumu","Permethrin"
"164",3.78456402388706e-05,50,"Kisumu","Permethrin"
"165",3.72548383713476e-05,50,"Kisumu","Permethrin"
"166",5.04393071397971e-05,50,"Kisumu","Permethrin"
"167",4.7764025220385e-05,50,"Kisumu","Permethrin"
"168",5.47244035540254e-05,50,"Kisumu","Permethrin"
"169",5.13029232720768e-05,50,"Kisumu","Permethrin"
"170",4.69954916779757e-05,50,"Kisumu","Permethrin"
"171",3.93350324080995e-05,50,"Kisumu","Permethrin"
"172",4.5985132427446e-05,50,"Kisumu","Permethrin"
"173",5.51013162389915e-05,50,"Kisumu","Permethrin"
"174",4.33446949832391e-05,50,"Kisumu","Permethrin"
"175",6.06796913672148e-05,50,"Kisumu","Permethrin"
"176",3.49365835743112e-05,50,"Kisumu","Permethrin"
"177",3.62887355276866e-05,50,"Kisumu","Permethrin"
"178",4.44440419163507e-05,50,"Kisumu","Permethrin"
"179",5.19287666492193e-05,50,"Kisumu","Permethrin"
"180",4.68501181192215e-05,50,"Kisumu","Permethrin"
"181",4.24172980204186e-05,50,"Kisumu","Permethrin"
"182",4.2498882499439e-05,50,"Kisumu","Permethrin"
"183",4.32983349112124e-05,50,"Kisumu","Permethrin"
"184",4.02838135288634e-05,50,"Kisumu","Permethrin"
"185",3.8269597685679e-05,50,"Kisumu","Permethrin"
"186",4.6798295900577e-05,50,"Kisumu","Permethrin"
"187",5.14931165563965e-05,50,"Kisumu","Permethrin"
"188",4.95632711168859e-05,50,"Kisumu","Permethrin"
"189",3.99903310175834e-05,50,"Kisumu","Permethrin"
"190",5.30558088689642e-05,50,"Kisumu","Permethrin"
"191",5.77005684687588e-05,50,"Kisumu","Permethrin"
"192",5.55313988349553e-05,50,"Kisumu","Permethrin"
"193",6.14028051728294e-05,50,"Kisumu","Permethrin"
"194",4.34695311645718e-05,50,"Kisumu","Permethrin"
"195",4.05127824275567e-05,50,"Kisumu","Permethrin"
"196",4.29145149725485e-05,50,"Kisumu","Permethrin"
"197",5.82697744554197e-05,50,"Kisumu","Permethrin"
"198",4.21069419353071e-05,50,"Kisumu","Permethrin"
"199",7.19218734379492e-05,50,"Kisumu","Permethrin"
"200",4.86959536735885e-05,50,"Kisumu","Permethrin"
"201",4.88953195736782e-05,50,"Kisumu","Permethrin"
"202",5.43725625374155e-05,50,"Kisumu","Permethrin"
"203",4.02049120990776e-05,50,"Kisumu","Permethrin"
"204",5.630487023615e-05,50,"Kisumu","Permethrin"
"205",3.89565182738719e-05,50,"Kisumu","Permethrin"
"206",4.25130370671878e-05,50,"Kisumu","Permethrin"
"207",4.38084344658422e-05,50,"Kisumu","Permethrin"
"208",5.79814274397441e-05,50,"Kisumu","Permethrin"
"209",3.68098295538038e-05,50,"Kisumu","Permethrin"
"210",3.09784712145099e-05,50,"Kisumu","Permethrin"
"211",5.00480741246777e-05,50,"Kisumu","Permethrin"
"212",4.49938130184835e-05,50,"Kisumu","Permethrin"
"213",5.32646927251457e-05,50,"Kisumu","Permethrin"
"214",4.90142681347816e-05,50,"Kisumu","Permethrin"
"215",5.4589668477751e-05,50,"Kisumu","Permethrin"
"216",3.50348850752104e-05,50,"Kisumu","Permethrin"
"217",4.77159313510976e-05,50,"Kisumu","Permethrin"
"218",4.97995508284323e-05,50,"Kisumu","Permethrin"
"219",5.00852760952826e-05,50,"Kisumu","Permethrin"
"220",5.90515179741778e-05,50,"Kisumu","Permethrin"
"221",4.66968761049011e-05,50,"Kisumu","Permethrin"
"222",5.78887874376068e-05,50,"Kisumu","Permethrin"
"223",4.5911899391027e-05,50,"Kisumu","Permethrin"
"224",4.94829235453216e-05,50,"Kisumu","Permethrin"
"225",5.18260059111496e-05,50,"Kisumu","Permethrin"
"226",5.45907387119078e-05,50,"Kisumu","Permethrin"
"227",5.02717957421298e-05,50,"Kisumu","Permethrin"
"228",4.65437850519419e-05,50,"Kisumu","Permethrin"
"229",5.82768179969844e-05,50,"Kisumu","Permethrin"
"230",4.70792121529623e-05,50,"Kisumu","Permethrin"
"231",5.07449066301057e-05,50,"Kisumu","Permethrin"
"232",5.35135585878464e-05,50,"Kisumu","Permethrin"
"233",5.06201713752667e-05,50,"Kisumu","Permethrin"
"234",4.47284398639179e-05,50,"Kisumu","Permethrin"
"235",3.64789435480465e-05,50,"Kisumu","Permethrin"
"236",5.5993962461373e-05,50,"Kisumu","Permethrin"
"237",3.8427704652833e-05,50,"Kisumu","Permethrin"
"238",4.72317936292111e-05,50,"Kisumu","Permethrin"
"239",4.77615751134528e-05,50,"Kisumu","Permethrin"
"240",4.64442918829351e-05,50,"Kisumu","Permethrin"
"241",5.06345042289922e-05,50,"Kisumu","Permethrin"
"242",5.24530496595102e-05,50,"Kisumu","Permethrin"
"243",5.22567042373678e-05,50,"Kisumu","Permethrin"
"244",5.83611445509112e-05,50,"Kisumu","Permethrin"
"245",4.45196819851314e-05,50,"Kisumu","Permethrin"
"246",4.56427883606262e-05,50,"Kisumu","Permethrin"
"247",4.94365970413574e-05,50,"Kisumu","Permethrin"
"248",6.4731748291169e-05,50,"Kisumu","Permethrin"
"249",3.92679659328404e-05,50,"Kisumu","Permethrin"
"250",4.57141914556027e-05,50,"Kisumu","Permethrin"
"251",4.86651758535637e-05,50,"Kisumu","Permethrin"
"252",4.58108065032864e-05,50,"Kisumu","Permethrin"
"253",4.89842991519486e-05,50,"Kisumu","Permethrin"
"254",4.68589739211652e-05,50,"Kisumu","Permethrin"
"255",4.95526659360581e-05,50,"Kisumu","Permethrin"
"256",5.85916491572721e-05,50,"Kisumu","Permethrin"
"257",5.63501928239744e-05,50,"Kisumu","Permethrin"
"258",5.8051108716027e-05,50,"Kisumu","Permethrin"
"259",3.78484773476071e-05,50,"Kisumu","Permethrin"
"260",4.28546248039121e-05,50,"Kisumu","Permethrin"
"261",5.00563111847318e-05,50,"Kisumu","Permethrin"
"262",5.07546374890616e-05,50,"Kisumu","Permethrin"
"263",4.82752637110855e-05,50,"Kisumu","Permethrin"
"264",6.12540724128955e-05,50,"Kisumu","Permethrin"
"265",4.30247294858638e-05,50,"Kisumu","Permethrin"
"266",6.87345626732502e-05,50,"Kisumu","Permethrin"
"267",4.23893698209894e-05,50,"Kisumu","Permethrin"
"268",5.27495459405836e-05,50,"Kisumu","Permethrin"
"269",5.54147459959368e-05,50,"Kisumu","Permethrin"
"270",5.42167549297355e-05,50,"Kisumu","Permethrin"
"271",6.13699837612562e-05,50,"Kisumu","Permethrin"
"272",4.28245633814422e-05,50,"Kisumu","Permethrin"
"273",5.53896225971263e-05,50,"Kisumu","Permethrin"
"274",4.86063846394455e-05,50,"Kisumu","Permethrin"
"275",5.86074882098776e-05,50,"Kisumu","Permethrin"
"276",5.09641078446822e-05,50,"Kisumu","Permethrin"
"277",5.19123298724622e-05,50,"Kisumu","Permethrin"
"278",4.19070240983316e-05,50,"Kisumu","Permethrin"
"279",4.98437288737097e-05,50,"Kisumu","Permethrin"
"280",4.14316254062983e-05,50,"Kisumu","Permethrin"
"281",4.0716293516863e-05,50,"Kisumu","Permethrin"
"282",6.12038631016132e-05,50,"Kisumu","Permethrin"
"283",5.33127331227872e-05,50,"Kisumu","Permethrin"
"284",5.24123063027495e-05,50,"Kisumu","Permethrin"
"285",4.09589315433208e-05,50,"Kisumu","Permethrin"
"286",4.81752838042676e-05,50,"Kisumu","Permethrin"
"287",4.96804831581729e-05,50,"Kisumu","Permethrin"
"288",4.32344426605944e-05,50,"Kisumu","Permethrin"
"289",5.07052108060682e-05,50,"Kisumu","Permethrin"
"290",7.51300842951999e-05,50,"Kisumu","Permethrin"
"291",4.34256581563862e-05,50,"Kisumu","Permethrin"
"292",4.82449746529479e-05,50,"Kisumu","Permethrin"
"293",5.90953857632053e-05,50,"Kisumu","Permethrin"
"294",3.87063533905189e-05,50,"Kisumu","Permethrin"
"295",4.94506321100267e-05,50,"Kisumu","Permethrin"
"296",4.62425057357428e-05,50,"Kisumu","Permethrin"
"297",4.74801086857697e-05,50,"Kisumu","Permethrin"
"298",4.97564403926644e-05,50,"Kisumu","Permethrin"
"299",4.9115398012803e-05,50,"Kisumu","Permethrin"
"300",4.5179274433898e-05,50,"Kisumu","Permethrin"
"301",5.73705091727224e-05,50,"Kisumu","Permethrin"
"302",3.72542834343915e-05,50,"Kisumu","Permethrin"
"303",3.35822284397051e-05,50,"Kisumu","Permethrin"
"304",5.45219920084021e-05,50,"Kisumu","Permethrin"
"305",4.36984994933871e-05,50,"Kisumu","Permethrin"
"306",4.84610266936838e-05,50,"Kisumu","Permethrin"
"307",4.13792514922555e-05,50,"Kisumu","Permethrin"
"308",5.15662798437663e-05,50,"Kisumu","Permethrin"
"309",4.02189212365032e-05,50,"Kisumu","Permethrin"
"310",6.06903910392836e-05,50,"Kisumu","Permethrin"
"311",4.9561749179915e-05,50,"Kisumu","Permethrin"
"312",4.48548945996266e-05,50,"Kisumu","Permethrin"
"313",5.40008380853784e-05,50,"Kisumu","Permethrin"
"314",4.37322629509451e-05,50,"Kisumu","Permethrin"
"315",4.59880958362338e-05,50,"Kisumu","Permethrin"
"316",5.23225752094503e-05,50,"Kisumu","Permethrin"
"317",5.07160539509349e-05,50,"Kisumu","Permethrin"
"318",4.52337291377912e-05,50,"Kisumu","Permethrin"
"319",4.31578262050679e-05,50,"Kisumu","Permethrin"
"320",5.2597960026168e-05,50,"Kisumu","Permethrin"
"321",4.42883288650079e-05,50,"Kisumu","Permethrin"
"322",5.19247497956989e-05,50,"Kisumu","Permethrin"
"323",3.35462157517903e-05,50,"Kisumu","Permethrin"
"324",6.15673390794763e-05,50,"Kisumu","Permethrin"
"325",5.3801416823798e-05,50,"Kisumu","Permethrin"
"326",5.39585217723822e-05,50,"Kisumu","Permethrin"
"327",5.07343457700142e-05,50,"Kisumu","Permethrin"
"328",6.21122292829795e-05,50,"Kisumu","Permethrin"
"329",6.60632281558076e-05,50,"Kisumu","Permethrin"
"330",3.77405681112149e-05,50,"Kisumu","Permethrin"
"331",3.97940501339018e-05,50,"Kisumu","Permethrin"
"332",5.12486585493972e-05,50,"Kisumu","Permethrin"
"333",6.03672320614622e-05,50,"Kisumu","Permethrin"
"334",3.70171998209996e-05,50,"Kisumu","Permethrin"
"335",6.04502080423615e-05,50,"Kisumu","Permethrin"
"336",5.70918411832233e-05,50,"Kisumu","Permethrin"
"337",4.5552538062802e-05,50,"Kisumu","Permethrin"
"338",4.11455059701713e-05,50,"Kisumu","Permethrin"
"339",5.88020934196812e-05,50,"Kisumu","Permethrin"
"340",3.55182811770447e-05,50,"Kisumu","Permethrin"
"341",4.24617654527227e-05,50,"Kisumu","Permethrin"
"342",5.72263314597601e-05,50,"Kisumu","Permethrin"
"343",5.07195955684903e-05,50,"Kisumu","Permethrin"
"344",4.35277684504867e-05,50,"Kisumu","Permethrin"
"345",6.52295495731995e-05,50,"Kisumu","Permethrin"
"346",6.25745298802011e-05,50,"Kisumu","Permethrin"
"347",5.63471028004667e-05,50,"Kisumu","Permethrin"
"348",4.18550415886483e-05,50,"Kisumu","Permethrin"
"349",5.55003031300571e-05,50,"Kisumu","Permethrin"
"350",5.11641497933438e-05,50,"Kisumu","Permethrin"
"351",4.79756791943556e-05,50,"Kisumu","Permethrin"
"352",7.17727810539651e-05,50,"Kisumu","Permethrin"
"353",5.28600502943405e-05,50,"Kisumu","Permethrin"
"354",5.77254765243079e-05,50,"Kisumu","Permethrin"
"355",3.37167932909625e-05,50,"Kisumu","Permethrin"
"356",4.88162218565024e-05,50,"Kisumu","Permethrin"
"357",5.26719034427263e-05,50,"Kisumu","Permethrin"
"358",4.51751635594984e-05,50,"Kisumu","Permethrin"
"359",4.99047869220041e-05,50,"Kisumu","Permethrin"
"360",4.57511132636922e-05,50,"Kisumu","Permethrin"
"361",4.75000749196512e-05,50,"Kisumu","Permethrin"
"362",4.55728357842529e-05,50,"Kisumu","Permethrin"
"363",3.87355190008248e-05,50,"Kisumu","Permethrin"
"364",4.23191621727966e-05,50,"Kisumu","Permethrin"
"365",4.66651783919077e-05,50,"Kisumu","Permethrin"
"366",5.37515891151961e-05,50,"Kisumu","Permethrin"
"367",5.62125859672708e-05,50,"Kisumu","Permethrin"
"368",4.75377903504692e-05,50,"Kisumu","Permethrin"
"369",4.99301904377968e-05,50,"Kisumu","Permethrin"
"370",6.45656108328792e-05,50,"Kisumu","Permethrin"
"371",4.21071039420474e-05,50,"Kisumu","Permethrin"
"372",4.28409909002917e-05,50,"Kisumu","Permethrin"
"373",4.22471181308575e-05,50,"Kisumu","Permethrin"
"374",6.04928423699456e-05,50,"Kisumu","Permethrin"
"375",5.38634099294109e-05,50,"Kisumu","Permethrin"
"376",4.94564688100723e-05,50,"Kisumu","Permethrin"
"377",4.54346766482533e-05,50,"Kisumu","Permethrin"
"378",5.2587873598169e-05,50,"Kisumu","Permethrin"
"379",4.59037435118625e-05,50,"Kisumu","Permethrin"
"380",5.50356590928991e-05,50,"Kisumu","Permethrin"
"381",5.37064112864542e-05,50,"Kisumu","Permethrin"
"382",4.69794643839031e-05,50,"Kisumu","Permethrin"
"383",4.22788338063594e-05,50,"Kisumu","Permethrin"
"384",5.23300276657966e-05,50,"Kisumu","Permethrin"
"385",4.79888369946376e-05,50,"Kisumu","Permethrin"
"386",5.48436827120711e-05,50,"Kisumu","Permethrin"
"387",4.77932142996402e-05,50,"Kisumu","Permethrin"
"388",5.25347351908604e-05,50,"Kisumu","Permethrin"
"389",4.55368783060349e-05,50,"Kisumu","Permethrin"
"390",4.557503714647e-05,50,"Kisumu","Permethrin"
"391",6.14430455250909e-05,50,"Kisumu","Permethrin"
"392",3.78558328012852e-05,50,"Kisumu","Permethrin"
"393",3.97365570393865e-05,50,"Kisumu","Permethrin"
"394",6.0437139302673e-05,50,"Kisumu","Permethrin"
"395",4.7014769870573e-05,50,"Kisumu","Permethrin"
"396",3.28911506614164e-05,50,"Kisumu","Permethrin"
"397",5.16944563681981e-05,50,"Kisumu","Permethrin"
"398",5.62854513375911e-05,50,"Kisumu","Permethrin"
"399",5.40665773040012e-05,50,"Kisumu","Permethrin"
"400",5.42985575948292e-05,50,"Kisumu","Permethrin"
"401",5.65258659115391e-05,50,"Kisumu","Permethrin"
"402",5.64962580192744e-05,50,"Kisumu","Permethrin"
"403",5.07158829243416e-05,50,"Kisumu","Permethrin"
"404",5.7604124562567e-05,50,"Kisumu","Permethrin"
"405",4.46247877774227e-05,50,"Kisumu","Permethrin"
"406",5.96050065989884e-05,50,"Kisumu","Permethrin"
"407",5.60585015037493e-05,50,"Kisumu","Permethrin"
"408",6.52995995719858e-05,50,"Kisumu","Permethrin"
"409",3.8968660338113e-05,50,"Kisumu","Permethrin"
"410",6.72138735496613e-05,50,"Kisumu","Permethrin"
"411",4.73518598591953e-05,50,"Kisumu","Permethrin"
"412",3.61138477331078e-05,50,"Kisumu","Permethrin"
"413",6.94388738789054e-05,50,"Kisumu","Permethrin"
"414",6.23026028003149e-05,50,"Kisumu","Permethrin"
"415",6.0754177131233e-05,50,"Kisumu","Permethrin"
"416",4.70907833472814e-05,50,"Kisumu","Permethrin"
"417",4.19324512303776e-05,50,"Kisumu","Permethrin"
"418",4.63504126591753e-05,50,"Kisumu","Permethrin"
"419",3.59790164637963e-05,50,"Kisumu","Permethrin"
"420",4.25755200857105e-05,50,"Kisumu","Permethrin"
"421",4.39481539305851e-05,50,"Kisumu","Permethrin"
"422",4.84860339374502e-05,50,"Kisumu","Permethrin"
"423",5.34126447657556e-05,50,"Kisumu","Permethrin"
"424",3.80746221166964e-05,50,"Kisumu","Permethrin"
"425",5.3702435234706e-05,50,"Kisumu","Permethrin"
"426",6.08864199528345e-05,50,"Kisumu","Permethrin"
"427",5.08934258614427e-05,50,"Kisumu","Permethrin"
"428",5.56788328044183e-05,50,"Kisumu","Permethrin"
"429",4.43861551128611e-05,50,"Kisumu","Permethrin"
"430",5.00954754773979e-05,50,"Kisumu","Permethrin"
"431",3.96847758488997e-05,50,"Kisumu","Permethrin"
"432",5.01977367909118e-05,50,"Kisumu","Permethrin"
"433",6.20415468269335e-05,50,"Kisumu","Permethrin"
"434",4.45538282941355e-05,50,"Kisumu","Permethrin"
"435",6.06804946038378e-05,50,"Kisumu","Permethrin"
"436",4.36750518539778e-05,50,"Kisumu","Permethrin"
"437",5.13348309002061e-05,50,"Kisumu","Permethrin"
"438",5.48173043331197e-05,50,"Kisumu","Permethrin"
"439",5.60507440977976e-05,50,"Kisumu","Permethrin"
"440",5.01496646862117e-05,50,"Kisumu","Permethrin"
"441",5.25208564591162e-05,50,"Kisumu","Permethrin"
"442",4.3788479515509e-05,50,"Kisumu","Permethrin"
"443",4.77950095811015e-05,50,"Kisumu","Permethrin"
"444",6.78259093144665e-05,50,"Kisumu","Permethrin"
"445",4.0900937236573e-05,50,"Kisumu","Permethrin"
"446",5.38457268889509e-05,50,"Kisumu","Permethrin"
"447",3.92268492284855e-05,50,"Kisumu","Permethrin"
"448",5.14176454854723e-05,50,"Kisumu","Permethrin"
"449",4.46814455292926e-05,50,"Kisumu","Permethrin"
"450",4.37777586884625e-05,50,"Kisumu","Permethrin"
"451",4.39860939135472e-05,50,"Kisumu","Permethrin"
"452",4.46810218712837e-05,50,"Kisumu","Permethrin"
"453",4.44151156229224e-05,50,"Kisumu","Permethrin"
"454",4.25121861454645e-05,50,"Kisumu","Permethrin"
"455",4.62216858446699e-05,50,"Kisumu","Permethrin"
"456",4.29440590909039e-05,50,"Kisumu","Permethrin"
"457",4.14342308274182e-05,50,"Kisumu","Permethrin"
"458",4.59614593631132e-05,50,"Kisumu","Permethrin"
"459",4.99730039110221e-05,50,"Kisumu","Permethrin"
"460",6.13829770130429e-05,50,"Kisumu","Permethrin"
"461",5.84738085071381e-05,50,"Kisumu","Permethrin"
"462",3.93967436327544e-05,50,"Kisumu","Permethrin"
"463",4.96188062694978e-05,50,"Kisumu","Permethrin"
"464",4.26188642978084e-05,50,"Kisumu","Permethrin"
"465",3.65637103768814e-05,50,"Kisumu","Permethrin"
