"","Mort_C","Strain","Insecticide"
"115",0.0442532581557851,"Tiassale-13","Permethrin"
"116",0.120559198979533,"Tiassale-13","Permethrin"
"117",0.0703104463632108,"Tiassale-13","Permethrin"
"118",0.0243061130361296,"Tiassale-13","Permethrin"
"119",0.114788331870427,"Tiassale-13","Permethrin"
"120",0.0127683053871328,"Tiassale-13","Permethrin"
"121",0.0421281314410325,"Tiassale-13","Permethrin"
"122",0.0870878526777862,"Tiassale-13","Permethrin"
"123",0.103283824482001,"Tiassale-13","Permethrin"
"124",0.0360878867529551,"Tiassale-13","Permethrin"
"125",0.0641836467583316,"Tiassale-13","Permethrin"
"126",0.0758435293947179,"Tiassale-13","Permethrin"
"127",0.121921045135077,"Tiassale-13","Permethrin"
"128",0.0543034226871161,"Tiassale-13","Permethrin"
"129",0.0637643242933741,"Tiassale-13","Permethrin"
"130",0.0191801062400365,"Tiassale-13","Permethrin"
"131",0.10741802647873,"Tiassale-13","Permethrin"
"132",0.0605670622865928,"Tiassale-13","Permethrin"
"133",0.0555242842549121,"Tiassale-13","Permethrin"
"134",0.103740760301947,"Tiassale-13","Permethrin"
"135",0.189448828681289,"Tiassale-13","Permethrin"
"136",0.108618643825382,"Tiassale-13","Permethrin"
"137",0.0683536585636607,"Tiassale-13","Permethrin"
"138",0.105813206201535,"Tiassale-13","Permethrin"
"139",0.0452914144813994,"Tiassale-13","Permethrin"
"140",0.0490241392551291,"Tiassale-13","Permethrin"
"141",0.0473274089882926,"Tiassale-13","Permethrin"
"142",0.0285257160671182,"Tiassale-13","Permethrin"
"143",0.0317020866832594,"Tiassale-13","Permethrin"
"144",0.00315955401363969,"Tiassale-13","Permethrin"
"145",0.0967926968210229,"Tiassale-13","Permethrin"
"146",0.0222633874063293,"Tiassale-13","Permethrin"
"147",0.080770403472035,"Tiassale-13","Permethrin"
"148",0.0486248579776746,"Tiassale-13","Permethrin"
"149",0.0295121040185279,"Tiassale-13","Permethrin"
"150",0.078808349201206,"Tiassale-13","Permethrin"
"151",0.0772963175798681,"Tiassale-13","Permethrin"
"152",0.0220940595411496,"Tiassale-13","Permethrin"
"153",0.0977547876665453,"Tiassale-13","Permethrin"
"154",0.0429790585179558,"Tiassale-13","Permethrin"
"155",0.112541611367834,"Tiassale-13","Permethrin"
"156",0.0708511028076619,"Tiassale-13","Permethrin"
"157",0.0549587957769564,"Tiassale-13","Permethrin"
"158",0.0326928333596988,"Tiassale-13","Permethrin"
"159",0.0574430264661883,"Tiassale-13","Permethrin"
"160",0.0998272557277556,"Tiassale-13","Permethrin"
"161",0.110953051917415,"Tiassale-13","Permethrin"
"162",0.0343719733138538,"Tiassale-13","Permethrin"
"163",0.0506452774227627,"Tiassale-13","Permethrin"
"164",0.0392042055798402,"Tiassale-13","Permethrin"
"165",0.0781334694315957,"Tiassale-13","Permethrin"
"166",0.133523007148812,"Tiassale-13","Permethrin"
"167",0.0686338129238532,"Tiassale-13","Permethrin"
"168",0.235096648475785,"Tiassale-13","Permethrin"
"169",0.0928490446732168,"Tiassale-13","Permethrin"
"170",0.0206565887208657,"Tiassale-13","Permethrin"
"171",0.0652525775674752,"Tiassale-13","Permethrin"
"172",0.0720956872081757,"Tiassale-13","Permethrin"
"173",0.0671108984229213,"Tiassale-13","Permethrin"
"174",0.0340958582699115,"Tiassale-13","Permethrin"
"175",0.00615597272110088,"Tiassale-13","Permethrin"
"176",0.067438443399889,"Tiassale-13","Permethrin"
"177",0.0623338986084417,"Tiassale-13","Permethrin"
"178",0.0874042813933412,"Tiassale-13","Permethrin"
"179",0.0763192900036892,"Tiassale-13","Permethrin"
"180",0.0691106224495592,"Tiassale-13","Permethrin"
"181",0.0838923834690226,"Tiassale-13","Permethrin"
"182",0.0736860478067237,"Tiassale-13","Permethrin"
"183",0.0641598040538894,"Tiassale-13","Permethrin"
"184",0.0905440825321531,"Tiassale-13","Permethrin"
"185",0.0157791440386586,"Tiassale-13","Permethrin"
"186",0.0358739627332819,"Tiassale-13","Permethrin"
"187",0.0663492383974788,"Tiassale-13","Permethrin"
"188",0.0378776077668986,"Tiassale-13","Permethrin"
"189",0.0245228625779057,"Tiassale-13","Permethrin"
"190",0.057853696143319,"Tiassale-13","Permethrin"
"191",0.0376260968149903,"Tiassale-13","Permethrin"
"192",0.0496229665170579,"Tiassale-13","Permethrin"
"193",0.0688893996874359,"Tiassale-13","Permethrin"
"194",0.0668996896340355,"Tiassale-13","Permethrin"
"195",0.101409307204616,"Tiassale-13","Permethrin"
"196",0.0548749761832966,"Tiassale-13","Permethrin"
"197",0.0760732816644009,"Tiassale-13","Permethrin"
"198",0.0805376777127284,"Tiassale-13","Permethrin"
"199",0.131085966418294,"Tiassale-13","Permethrin"
"200",0.0406996532090901,"Tiassale-13","Permethrin"
"201",0.0389575486958038,"Tiassale-13","Permethrin"
"202",0.0501703926292434,"Tiassale-13","Permethrin"
"203",0.10936571161275,"Tiassale-13","Permethrin"
"204",0.0418625161121084,"Tiassale-13","Permethrin"
"205",0.0208616389761432,"Tiassale-13","Permethrin"
"206",0.100936411500044,"Tiassale-13","Permethrin"
"207",0.0723159016496818,"Tiassale-13","Permethrin"
"208",0.00515797577839035,"Tiassale-13","Permethrin"
"209",0.0937617658691366,"Tiassale-13","Permethrin"
"210",0.116912824225078,"Tiassale-13","Permethrin"
"211",0.100232271138729,"Tiassale-13","Permethrin"
"212",0.0972382310586762,"Tiassale-13","Permethrin"
"213",0.0754764787589091,"Tiassale-13","Permethrin"
"214",0.0837944143708023,"Tiassale-13","Permethrin"
"215",0.0879228773088239,"Tiassale-13","Permethrin"
"216",0.0863525243482891,"Tiassale-13","Permethrin"
"217",0.13618794028546,"Tiassale-13","Permethrin"
