"","Mort_C","Strain","Insecticide"
"172",0.0483646050281684,"FUMOZ-R","Permethrin"
"173",0.0444234511576377,"FUMOZ-R","Permethrin"
"174",0.0511231614575055,"FUMOZ-R","Permethrin"
"175",0.0367294359492965,"FUMOZ-R","Permethrin"
"176",0.0425402345979217,"FUMOZ-R","Permethrin"
"177",0.0349536119165683,"FUMOZ-R","Permethrin"
"178",0.0314381579013007,"FUMOZ-R","Permethrin"
"179",0.050360464650728,"FUMOZ-R","Permethrin"
"180",0.0342675875829829,"FUMOZ-R","Permethrin"
"181",0.0335019626890368,"FUMOZ-R","Permethrin"
"182",0.047656240165726,"FUMOZ-R","Permethrin"
"183",0.0246067227585519,"FUMOZ-R","Permethrin"
"184",0.0268832146365172,"FUMOZ-R","Permethrin"
"185",0.0435577347099118,"FUMOZ-R","Permethrin"
"186",0.0419275473720151,"FUMOZ-R","Permethrin"
"187",0.0412645282743488,"FUMOZ-R","Permethrin"
"188",0.0454949985770469,"FUMOZ-R","Permethrin"
"189",0.0527347576109677,"FUMOZ-R","Permethrin"
"190",0.0310017258445495,"FUMOZ-R","Permethrin"
"191",0.0317721162570822,"FUMOZ-R","Permethrin"
"192",0.0275333997159145,"FUMOZ-R","Permethrin"
"193",0.0317068859158066,"FUMOZ-R","Permethrin"
"194",0.0178960233938546,"FUMOZ-R","Permethrin"
"195",0.02973555327746,"FUMOZ-R","Permethrin"
"196",0.0444668512389103,"FUMOZ-R","Permethrin"
"197",0.0357448965929126,"FUMOZ-R","Permethrin"
"198",0.0265239753185162,"FUMOZ-R","Permethrin"
"199",0.0267619212909096,"FUMOZ-R","Permethrin"
"200",0.0408835039170618,"FUMOZ-R","Permethrin"
"201",0.0340122975452418,"FUMOZ-R","Permethrin"
"202",0.0441673871263607,"FUMOZ-R","Permethrin"
"203",0.0490014978706983,"FUMOZ-R","Permethrin"
"204",0.0362001998874125,"FUMOZ-R","Permethrin"
"205",0.025792833901019,"FUMOZ-R","Permethrin"
"206",0.0307218306440768,"FUMOZ-R","Permethrin"
"207",0.0335138658090451,"FUMOZ-R","Permethrin"
"208",0.0208871488033516,"FUMOZ-R","Permethrin"
"209",0.0452139243231412,"FUMOZ-R","Permethrin"
"210",0.0350784412197937,"FUMOZ-R","Permethrin"
"211",0.0248827745152846,"FUMOZ-R","Permethrin"
"212",0.0457336670175162,"FUMOZ-R","Permethrin"
"213",0.0411619756782985,"FUMOZ-R","Permethrin"
"214",0.0259893411417385,"FUMOZ-R","Permethrin"
"215",0.0304357528215119,"FUMOZ-R","Permethrin"
"216",0.0451696305860435,"FUMOZ-R","Permethrin"
"217",0.0562376838934002,"FUMOZ-R","Permethrin"
"218",0.0308145515622758,"FUMOZ-R","Permethrin"
"219",0.0303372181166239,"FUMOZ-R","Permethrin"
"220",0.0445049509406697,"FUMOZ-R","Permethrin"
"221",0.0351343162877952,"FUMOZ-R","Permethrin"
"222",0.0535636419113715,"FUMOZ-R","Permethrin"
"223",0.0402390313790536,"FUMOZ-R","Permethrin"
"224",0.0352111825337538,"FUMOZ-R","Permethrin"
"225",0.0467039148730368,"FUMOZ-R","Permethrin"
"226",0.0329475442628045,"FUMOZ-R","Permethrin"
"227",0.0236045387968442,"FUMOZ-R","Permethrin"
"228",0.0380052408841401,"FUMOZ-R","Permethrin"
"229",0.036332195804666,"FUMOZ-R","Permethrin"
"230",0.0193718970606565,"FUMOZ-R","Permethrin"
"231",0.0473005035910484,"FUMOZ-R","Permethrin"
"232",0.0547063425064694,"FUMOZ-R","Permethrin"
"233",0.0299342587091854,"FUMOZ-R","Permethrin"
"234",0.0500313082145648,"FUMOZ-R","Permethrin"
"235",0.0458456834911412,"FUMOZ-R","Permethrin"
"236",0.0357744587703807,"FUMOZ-R","Permethrin"
"237",0.0268680290196558,"FUMOZ-R","Permethrin"
"238",0.0365170292315419,"FUMOZ-R","Permethrin"
"239",0.0425421479567229,"FUMOZ-R","Permethrin"
"240",0.0522927482966908,"FUMOZ-R","Permethrin"
"241",0.0238426067715666,"FUMOZ-R","Permethrin"
"242",0.0441088668637822,"FUMOZ-R","Permethrin"
"243",0.0538373680084208,"FUMOZ-R","Permethrin"
"244",0.0425161800329235,"FUMOZ-R","Permethrin"
"245",0.0366024715784163,"FUMOZ-R","Permethrin"
"246",0.0440767210981159,"FUMOZ-R","Permethrin"
"247",0.0403680058618178,"FUMOZ-R","Permethrin"
"248",0.0402101961309859,"FUMOZ-R","Permethrin"
"249",0.0524281695467328,"FUMOZ-R","Permethrin"
"250",0.0394291884503125,"FUMOZ-R","Permethrin"
"251",0.0260229593262105,"FUMOZ-R","Permethrin"
"252",0.0284602893551812,"FUMOZ-R","Permethrin"
"253",0.030204415545418,"FUMOZ-R","Permethrin"
"254",0.0249855060387551,"FUMOZ-R","Permethrin"
"255",0.031325676748096,"FUMOZ-R","Permethrin"
"256",0.0405993092753515,"FUMOZ-R","Permethrin"
"257",0.0474006897076353,"FUMOZ-R","Permethrin"
"258",0.037816820410548,"FUMOZ-R","Permethrin"
"259",0.0370060134887755,"FUMOZ-R","Permethrin"
"260",0.0278524617990145,"FUMOZ-R","Permethrin"
"261",0.0354884420395527,"FUMOZ-R","Permethrin"
"262",0.0275602076394393,"FUMOZ-R","Permethrin"
"263",0.0535075533072474,"FUMOZ-R","Permethrin"
"264",0.0483615997519439,"FUMOZ-R","Permethrin"
"265",0.0401100746416102,"FUMOZ-R","Permethrin"
"266",0.0300359817445043,"FUMOZ-R","Permethrin"
"267",0.0210229298884815,"FUMOZ-R","Permethrin"
"268",0.0394048423363523,"FUMOZ-R","Permethrin"
"269",0.0236899253069445,"FUMOZ-R","Permethrin"
"270",0.0337471488392093,"FUMOZ-R","Permethrin"
"271",0.0454901278734782,"FUMOZ-R","Permethrin"
"272",0.0240483790983508,"FUMOZ-R","Permethrin"
"273",0.0345653981529048,"FUMOZ-R","Permethrin"
"274",0.033871109992221,"FUMOZ-R","Permethrin"
"275",0.0339173175982752,"FUMOZ-R","Permethrin"
"276",0.0272086060122065,"FUMOZ-R","Permethrin"
"277",0.0403072825889587,"FUMOZ-R","Permethrin"
"278",0.0342082908489926,"FUMOZ-R","Permethrin"
"279",0.0289709413643537,"FUMOZ-R","Permethrin"
"280",0.0434958817936469,"FUMOZ-R","Permethrin"
"281",0.0347099346614827,"FUMOZ-R","Permethrin"
"282",0.0321237573374009,"FUMOZ-R","Permethrin"
"283",0.034283900154113,"FUMOZ-R","Permethrin"
"284",0.0287064581287022,"FUMOZ-R","Permethrin"
"285",0.0444361917216573,"FUMOZ-R","Permethrin"
"286",0.0408304929632943,"FUMOZ-R","Permethrin"
"287",0.0323355461937132,"FUMOZ-R","Permethrin"
"288",0.0212359233454596,"FUMOZ-R","Permethrin"
"289",0.057410945606523,"FUMOZ-R","Permethrin"
"290",0.062220110217208,"FUMOZ-R","Permethrin"
"291",0.0410356666475858,"FUMOZ-R","Permethrin"
"292",0.0430249588971468,"FUMOZ-R","Permethrin"
"293",0.0277948224692207,"FUMOZ-R","Permethrin"
