"","LC","LC_value","Strain","Insecticide"
"1",0.000131519557356636,90,"Kisumu","Permethrin"
"2",0.000140313768100184,90,"Kisumu","Permethrin"
"3",0.000158447559920782,90,"Kisumu","Permethrin"
"4",0.000191310490672927,90,"Kisumu","Permethrin"
"5",0.000148000985463396,90,"Kisumu","Permethrin"
"6",0.000150178460819426,90,"Kisumu","Permethrin"
"7",0.000106568586186512,90,"Kisumu","Permethrin"
"8",0.00016176332241172,90,"Kisumu","Permethrin"
"9",0.000183465617927815,90,"Kisumu","Permethrin"
"10",0.00014990650048654,90,"Kisumu","Permethrin"
"11",0.000135243525733197,90,"Kisumu","Permethrin"
"12",0.000149659767681489,90,"Kisumu","Permethrin"
"13",0.000144172711046046,90,"Kisumu","Permethrin"
"14",0.000146534637995148,90,"Kisumu","Permethrin"
"15",0.000145147623159553,90,"Kisumu","Permethrin"
"16",0.00017871640907353,90,"Kisumu","Permethrin"
"17",0.00015284059064723,90,"Kisumu","Permethrin"
"18",0.000127757676066668,90,"Kisumu","Permethrin"
"19",0.00017092427779219,90,"Kisumu","Permethrin"
"20",0.000114102801797411,90,"Kisumu","Permethrin"
"21",0.000147245224657703,90,"Kisumu","Permethrin"
"22",0.000149933103062135,90,"Kisumu","Permethrin"
"23",0.000157589587402024,90,"Kisumu","Permethrin"
"24",0.000138850225237429,90,"Kisumu","Permethrin"
"25",0.000141020961290785,90,"Kisumu","Permethrin"
"26",0.000184348068374751,90,"Kisumu","Permethrin"
"27",0.000134478683539723,90,"Kisumu","Permethrin"
"28",0.000169486951724402,90,"Kisumu","Permethrin"
"29",0.000148412109255995,90,"Kisumu","Permethrin"
"30",0.000165701555586529,90,"Kisumu","Permethrin"
"31",0.000161619593338752,90,"Kisumu","Permethrin"
"32",0.000131878718969118,90,"Kisumu","Permethrin"
"33",0.000129719643302976,90,"Kisumu","Permethrin"
"34",0.000118283736297264,90,"Kisumu","Permethrin"
"35",0.000140292498268102,90,"Kisumu","Permethrin"
"36",0.000102282021395104,90,"Kisumu","Permethrin"
"37",0.000157610714088333,90,"Kisumu","Permethrin"
"38",0.000150633070937787,90,"Kisumu","Permethrin"
"39",0.000134476441520213,90,"Kisumu","Permethrin"
"40",0.000158919343129774,90,"Kisumu","Permethrin"
"41",0.000154962052007635,90,"Kisumu","Permethrin"
"42",0.000175689322611923,90,"Kisumu","Permethrin"
"43",0.000110755456723712,90,"Kisumu","Permethrin"
"44",0.000169060397659691,90,"Kisumu","Permethrin"
"45",0.000167331620746963,90,"Kisumu","Permethrin"
"46",0.00014515444421924,90,"Kisumu","Permethrin"
"47",0.000215740393062127,90,"Kisumu","Permethrin"
"48",0.000175981917848841,90,"Kisumu","Permethrin"
"49",0.000156858104138522,90,"Kisumu","Permethrin"
"50",0.000142858013158576,90,"Kisumu","Permethrin"
"51",0.000210412067735001,90,"Kisumu","Permethrin"
"52",0.000172460068302131,90,"Kisumu","Permethrin"
"53",0.000212260241722102,90,"Kisumu","Permethrin"
"54",0.000136435370761354,90,"Kisumu","Permethrin"
"55",0.000110473653889902,90,"Kisumu","Permethrin"
"56",0.00014423527421818,90,"Kisumu","Permethrin"
"57",0.000178380692240961,90,"Kisumu","Permethrin"
"58",0.000230641040783931,90,"Kisumu","Permethrin"
"59",0.000131261316157034,90,"Kisumu","Permethrin"
"60",0.000131679098084931,90,"Kisumu","Permethrin"
"61",0.000129331013155327,90,"Kisumu","Permethrin"
"62",0.000114089039684206,90,"Kisumu","Permethrin"
"63",0.000183825901531186,90,"Kisumu","Permethrin"
"64",0.000138684578394523,90,"Kisumu","Permethrin"
"65",0.000133555260851707,90,"Kisumu","Permethrin"
"66",0.000126986337547051,90,"Kisumu","Permethrin"
"67",0.000126840949327557,90,"Kisumu","Permethrin"
"68",0.000132522124350584,90,"Kisumu","Permethrin"
"69",0.000145419616414659,90,"Kisumu","Permethrin"
"70",0.000123416695008787,90,"Kisumu","Permethrin"
"71",0.000153647973247968,90,"Kisumu","Permethrin"
"72",0.0001757633377326,90,"Kisumu","Permethrin"
"73",0.000153412556548103,90,"Kisumu","Permethrin"
"74",0.000121406538618604,90,"Kisumu","Permethrin"
"75",0.000154621652713794,90,"Kisumu","Permethrin"
"76",0.000223706205848895,90,"Kisumu","Permethrin"
"77",0.00018573433926925,90,"Kisumu","Permethrin"
"78",0.000157567372946583,90,"Kisumu","Permethrin"
"79",0.000141511194316577,90,"Kisumu","Permethrin"
"80",0.000166076516819311,90,"Kisumu","Permethrin"
"81",0.000151940561253151,90,"Kisumu","Permethrin"
"82",0.00010528109956999,90,"Kisumu","Permethrin"
"83",0.000133479243514906,90,"Kisumu","Permethrin"
"84",0.0001483191890084,90,"Kisumu","Permethrin"
"85",0.000134658579763251,90,"Kisumu","Permethrin"
"86",0.000117883797360411,90,"Kisumu","Permethrin"
"87",0.000163611807759927,90,"Kisumu","Permethrin"
"88",0.0001652748642038,90,"Kisumu","Permethrin"
"89",0.000111790244467788,90,"Kisumu","Permethrin"
"90",0.000152032253368858,90,"Kisumu","Permethrin"
"91",0.000127146523443224,90,"Kisumu","Permethrin"
"92",0.000163274510927729,90,"Kisumu","Permethrin"
"93",0.000168581038520848,90,"Kisumu","Permethrin"
"94",0.000147004156651202,90,"Kisumu","Permethrin"
"95",0.000159939675153027,90,"Kisumu","Permethrin"
"96",0.000224712280618855,90,"Kisumu","Permethrin"
"97",0.000101563172788995,90,"Kisumu","Permethrin"
"98",0.000127113085215042,90,"Kisumu","Permethrin"
"99",0.000112859156901625,90,"Kisumu","Permethrin"
"100",0.000161352380949014,90,"Kisumu","Permethrin"
"101",0.000155915834744152,90,"Kisumu","Permethrin"
"102",0.000172548517584736,90,"Kisumu","Permethrin"
"103",0.000136003117305961,90,"Kisumu","Permethrin"
"104",0.000153227527273183,90,"Kisumu","Permethrin"
"105",0.000124119732583795,90,"Kisumu","Permethrin"
"106",0.000116226943794738,90,"Kisumu","Permethrin"
"107",0.000230497113158557,90,"Kisumu","Permethrin"
"108",0.000156400540766927,90,"Kisumu","Permethrin"
"109",0.000140675634010818,90,"Kisumu","Permethrin"
"110",0.000127048161737557,90,"Kisumu","Permethrin"
"111",0.00011867156883573,90,"Kisumu","Permethrin"
"112",0.000161456131048915,90,"Kisumu","Permethrin"
"113",0.000164697877351188,90,"Kisumu","Permethrin"
"114",0.000148532972773645,90,"Kisumu","Permethrin"
"115",0.000147239309456097,90,"Kisumu","Permethrin"
"116",0.00018152162085227,90,"Kisumu","Permethrin"
"117",0.00011256480670736,90,"Kisumu","Permethrin"
"118",0.000130868564526311,90,"Kisumu","Permethrin"
"119",0.000191073772048945,90,"Kisumu","Permethrin"
"120",0.00013627273992455,90,"Kisumu","Permethrin"
"121",0.000125019877263073,90,"Kisumu","Permethrin"
"122",0.000131505771673008,90,"Kisumu","Permethrin"
"123",0.000169787474579347,90,"Kisumu","Permethrin"
"124",0.000133569383631861,90,"Kisumu","Permethrin"
"125",0.000180214563865155,90,"Kisumu","Permethrin"
"126",0.000188571646882809,90,"Kisumu","Permethrin"
"127",0.000215334078227871,90,"Kisumu","Permethrin"
"128",0.00018665007053952,90,"Kisumu","Permethrin"
"129",0.000179506775341889,90,"Kisumu","Permethrin"
"130",0.000132560539579742,90,"Kisumu","Permethrin"
"131",0.000121310957301692,90,"Kisumu","Permethrin"
"132",0.0001681843200064,90,"Kisumu","Permethrin"
