"","LC","LC_value","Strain","Insecticide"
"1",0.000588787187092339,10,"FUMOZ-R","Permethrin"
"2",0.000553155941922891,10,"FUMOZ-R","Permethrin"
"3",0.000606544572506399,10,"FUMOZ-R","Permethrin"
"4",0.000622533070718056,10,"FUMOZ-R","Permethrin"
"5",0.000561445235162024,10,"FUMOZ-R","Permethrin"
"6",0.000743009491152548,10,"FUMOZ-R","Permethrin"
"7",0.000505079475996809,10,"FUMOZ-R","Permethrin"
"8",0.000572680206373027,10,"FUMOZ-R","Permethrin"
"9",0.000636057385569016,10,"FUMOZ-R","Permethrin"
"10",0.000582860241391116,10,"FUMOZ-R","Permethrin"
"11",0.000570658110958749,10,"FUMOZ-R","Permethrin"
"12",0.000600908970503871,10,"FUMOZ-R","Permethrin"
"13",0.00055727786286464,10,"FUMOZ-R","Permethrin"
"14",0.000569740442011612,10,"FUMOZ-R","Permethrin"
"15",0.000527411404990952,10,"FUMOZ-R","Permethrin"
"16",0.000496083696017264,10,"FUMOZ-R","Permethrin"
"17",0.000598463871452836,10,"FUMOZ-R","Permethrin"
"18",0.00058619303132468,10,"FUMOZ-R","Permethrin"
"19",0.000498170869502479,10,"FUMOZ-R","Permethrin"
"20",0.00072062159308161,10,"FUMOZ-R","Permethrin"
"21",0.000641631553379989,10,"FUMOZ-R","Permethrin"
"22",0.000612304987149509,10,"FUMOZ-R","Permethrin"
"23",0.000540480114645156,10,"FUMOZ-R","Permethrin"
"24",0.000625216348384661,10,"FUMOZ-R","Permethrin"
"25",0.000616763924791221,10,"FUMOZ-R","Permethrin"
"26",0.00061790793898446,10,"FUMOZ-R","Permethrin"
"27",0.000549754997622112,10,"FUMOZ-R","Permethrin"
"28",0.000564173697931033,10,"FUMOZ-R","Permethrin"
"29",0.000564117462654902,10,"FUMOZ-R","Permethrin"
"30",0.00065473818332994,10,"FUMOZ-R","Permethrin"
"31",0.000581207077591349,10,"FUMOZ-R","Permethrin"
"32",0.000624926514957797,10,"FUMOZ-R","Permethrin"
"33",0.000587868039832995,10,"FUMOZ-R","Permethrin"
"34",0.000521760571218016,10,"FUMOZ-R","Permethrin"
"35",0.000447905659238992,10,"FUMOZ-R","Permethrin"
"36",0.000477846807277703,10,"FUMOZ-R","Permethrin"
"37",0.000545935302387508,10,"FUMOZ-R","Permethrin"
"38",0.000548609929553328,10,"FUMOZ-R","Permethrin"
"39",0.000484249885777246,10,"FUMOZ-R","Permethrin"
"40",0.000486113011837466,10,"FUMOZ-R","Permethrin"
"41",0.000531698212129377,10,"FUMOZ-R","Permethrin"
"42",0.000400236118375601,10,"FUMOZ-R","Permethrin"
"43",0.000560364423910562,10,"FUMOZ-R","Permethrin"
"44",0.000622552128683959,10,"FUMOZ-R","Permethrin"
"45",0.000623404769812579,10,"FUMOZ-R","Permethrin"
"46",0.000805229350114223,10,"FUMOZ-R","Permethrin"
"47",0.000661746769908057,10,"FUMOZ-R","Permethrin"
"48",0.000508700795789069,10,"FUMOZ-R","Permethrin"
"49",0.000471671593082518,10,"FUMOZ-R","Permethrin"
"50",0.000491006406461575,10,"FUMOZ-R","Permethrin"
"51",0.000524520334745944,10,"FUMOZ-R","Permethrin"
"52",0.000580597828527001,10,"FUMOZ-R","Permethrin"
"53",0.000520665955070974,10,"FUMOZ-R","Permethrin"
"54",0.000964434983737371,10,"FUMOZ-R","Permethrin"
"55",0.000512305833285899,10,"FUMOZ-R","Permethrin"
"56",0.000608638521078642,10,"FUMOZ-R","Permethrin"
"57",0.000535590495433467,10,"FUMOZ-R","Permethrin"
"58",0.000641517373838971,10,"FUMOZ-R","Permethrin"
"59",0.000824969991582799,10,"FUMOZ-R","Permethrin"
"60",0.000451317436289719,10,"FUMOZ-R","Permethrin"
"61",0.000666003948959003,10,"FUMOZ-R","Permethrin"
"62",0.000559462577913229,10,"FUMOZ-R","Permethrin"
"63",0.00052164072376778,10,"FUMOZ-R","Permethrin"
"64",0.000543206682214319,10,"FUMOZ-R","Permethrin"
"65",0.000515680437110735,10,"FUMOZ-R","Permethrin"
"66",0.000571555495143282,10,"FUMOZ-R","Permethrin"
"67",0.000585802386053869,10,"FUMOZ-R","Permethrin"
"68",0.000575908446958523,10,"FUMOZ-R","Permethrin"
"69",0.000617252910076898,10,"FUMOZ-R","Permethrin"
"70",0.000508348835515362,10,"FUMOZ-R","Permethrin"
"71",0.000513367981841317,10,"FUMOZ-R","Permethrin"
"72",0.0005872318379896,10,"FUMOZ-R","Permethrin"
"73",0.000536911683420221,10,"FUMOZ-R","Permethrin"
"74",0.000538769160816191,10,"FUMOZ-R","Permethrin"
"75",0.000600850069652048,10,"FUMOZ-R","Permethrin"
"76",0.000691683287442274,10,"FUMOZ-R","Permethrin"
"77",0.000490409102793912,10,"FUMOZ-R","Permethrin"
"78",0.000458749218800964,10,"FUMOZ-R","Permethrin"
"79",0.000578047595461102,10,"FUMOZ-R","Permethrin"
"80",0.000461143578355062,10,"FUMOZ-R","Permethrin"
"81",0.000539369803079259,10,"FUMOZ-R","Permethrin"
"82",0.00056155781945544,10,"FUMOZ-R","Permethrin"
"83",0.000486058710612039,10,"FUMOZ-R","Permethrin"
"84",0.000581557002412123,10,"FUMOZ-R","Permethrin"
"85",0.00065264569997662,10,"FUMOZ-R","Permethrin"
"86",0.000596284865775611,10,"FUMOZ-R","Permethrin"
"87",0.000564125008569792,10,"FUMOZ-R","Permethrin"
"88",0.000606627445070653,10,"FUMOZ-R","Permethrin"
"89",0.000613846519052034,10,"FUMOZ-R","Permethrin"
"90",0.000731628732400541,10,"FUMOZ-R","Permethrin"
"91",0.00051101713780074,10,"FUMOZ-R","Permethrin"
"92",0.000574118254309456,10,"FUMOZ-R","Permethrin"
"93",0.000495282947553501,10,"FUMOZ-R","Permethrin"
"94",0.000508639070918542,10,"FUMOZ-R","Permethrin"
"95",0.000550198037257719,10,"FUMOZ-R","Permethrin"
"96",0.000553887833780445,10,"FUMOZ-R","Permethrin"
"97",0.000650282023652412,10,"FUMOZ-R","Permethrin"
"98",0.000506788916767498,10,"FUMOZ-R","Permethrin"
"99",0.00055257424657454,10,"FUMOZ-R","Permethrin"
"100",0.000618103115537731,10,"FUMOZ-R","Permethrin"
"101",0.000781140118772794,10,"FUMOZ-R","Permethrin"
"102",0.000638175712416355,10,"FUMOZ-R","Permethrin"
"103",0.000554929996381468,10,"FUMOZ-R","Permethrin"
"104",0.000620798233932237,10,"FUMOZ-R","Permethrin"
"105",0.000544829863139006,10,"FUMOZ-R","Permethrin"
"106",0.000548450861976212,10,"FUMOZ-R","Permethrin"
"107",0.000480828296055317,10,"FUMOZ-R","Permethrin"
"108",0.000578647242563266,10,"FUMOZ-R","Permethrin"
"109",0.000519829601525863,10,"FUMOZ-R","Permethrin"
"110",0.000511243073552354,10,"FUMOZ-R","Permethrin"
"111",0.000517662650814062,10,"FUMOZ-R","Permethrin"
"112",0.000494654841602353,10,"FUMOZ-R","Permethrin"
"113",0.000621192794285809,10,"FUMOZ-R","Permethrin"
"114",0.000446965312455605,10,"FUMOZ-R","Permethrin"
"115",0.000445047654725872,10,"FUMOZ-R","Permethrin"
"116",0.000502407555495836,10,"FUMOZ-R","Permethrin"
"117",0.000541790381641753,10,"FUMOZ-R","Permethrin"
"118",0.000590550401793898,10,"FUMOZ-R","Permethrin"
"119",0.000524852578684152,10,"FUMOZ-R","Permethrin"
"120",0.00054418529933196,10,"FUMOZ-R","Permethrin"
"121",0.000544448419290798,10,"FUMOZ-R","Permethrin"
"122",0.000450688849703074,10,"FUMOZ-R","Permethrin"
"123",0.000593104474743412,10,"FUMOZ-R","Permethrin"
"124",0.000583640508957541,10,"FUMOZ-R","Permethrin"
"125",0.00056663229907222,10,"FUMOZ-R","Permethrin"
"126",0.00058584847857699,10,"FUMOZ-R","Permethrin"
"127",0.000592132796006795,10,"FUMOZ-R","Permethrin"
"128",0.000635271271594537,10,"FUMOZ-R","Permethrin"
"129",0.000532710413925087,10,"FUMOZ-R","Permethrin"
"130",0.000595911589615054,10,"FUMOZ-R","Permethrin"
"131",0.000384429634886454,10,"FUMOZ-R","Permethrin"
"132",0.000602580817918208,10,"FUMOZ-R","Permethrin"
"133",0.000662259849178967,10,"FUMOZ-R","Permethrin"
"134",0.000639019761625128,10,"FUMOZ-R","Permethrin"
"135",0.000629834997899828,10,"FUMOZ-R","Permethrin"
"136",0.000519096622929337,10,"FUMOZ-R","Permethrin"
"137",0.000463324477207723,10,"FUMOZ-R","Permethrin"
"138",0.000495472874916388,10,"FUMOZ-R","Permethrin"
"139",0.000601918161334293,10,"FUMOZ-R","Permethrin"
"140",0.000648752991724965,10,"FUMOZ-R","Permethrin"
"141",0.000503890944033842,10,"FUMOZ-R","Permethrin"
"142",0.000597463924273056,10,"FUMOZ-R","Permethrin"
"143",0.00053951221381828,10,"FUMOZ-R","Permethrin"
"144",0.000546631093148053,10,"FUMOZ-R","Permethrin"
"145",0.000452252813225628,10,"FUMOZ-R","Permethrin"
"146",0.000637323199572308,10,"FUMOZ-R","Permethrin"
"147",0.000569464140599214,10,"FUMOZ-R","Permethrin"
"148",0.000570392257290948,10,"FUMOZ-R","Permethrin"
"149",0.000587776123611115,10,"FUMOZ-R","Permethrin"
"150",0.000591504026298202,10,"FUMOZ-R","Permethrin"
"151",0.000695389404906706,10,"FUMOZ-R","Permethrin"
"152",0.000548178430506914,10,"FUMOZ-R","Permethrin"
"153",0.000503181964594195,10,"FUMOZ-R","Permethrin"
"154",0.000663111185543606,10,"FUMOZ-R","Permethrin"
"155",0.00058236419971223,10,"FUMOZ-R","Permethrin"
"156",0.000566279391414838,10,"FUMOZ-R","Permethrin"
"157",0.000519821005594804,10,"FUMOZ-R","Permethrin"
"158",0.000632790173674188,10,"FUMOZ-R","Permethrin"
"159",0.000548945822438817,10,"FUMOZ-R","Permethrin"
"160",0.000604084934283793,10,"FUMOZ-R","Permethrin"
"161",0.000422041957085246,10,"FUMOZ-R","Permethrin"
"162",0.000411259527538201,10,"FUMOZ-R","Permethrin"
"163",0.000593198640283563,10,"FUMOZ-R","Permethrin"
"164",0.000481481218416725,10,"FUMOZ-R","Permethrin"
"165",0.000564334525721694,10,"FUMOZ-R","Permethrin"
"166",0.000493235410145258,10,"FUMOZ-R","Permethrin"
"167",0.000591740760463934,10,"FUMOZ-R","Permethrin"
"168",0.000569788014009457,10,"FUMOZ-R","Permethrin"
"169",0.000743961306468189,10,"FUMOZ-R","Permethrin"
"170",0.000519125858843394,10,"FUMOZ-R","Permethrin"
"171",0.00054752835933578,10,"FUMOZ-R","Permethrin"
"172",0.000745650867489932,10,"FUMOZ-R","Permethrin"
"173",0.000587424006388609,10,"FUMOZ-R","Permethrin"
"174",0.000554834835231212,10,"FUMOZ-R","Permethrin"
"175",0.000591557502440848,10,"FUMOZ-R","Permethrin"
"176",0.000550870608427295,10,"FUMOZ-R","Permethrin"
"177",0.000485330499861664,10,"FUMOZ-R","Permethrin"
"178",0.000484628097213493,10,"FUMOZ-R","Permethrin"
"179",0.000489786764476146,10,"FUMOZ-R","Permethrin"
"180",0.00061688936705796,10,"FUMOZ-R","Permethrin"
"181",0.000552250658061336,10,"FUMOZ-R","Permethrin"
"182",0.000546172003737816,10,"FUMOZ-R","Permethrin"
"183",0.000420498902206371,10,"FUMOZ-R","Permethrin"
"184",0.000613366585503791,10,"FUMOZ-R","Permethrin"
"185",0.000542211199336087,10,"FUMOZ-R","Permethrin"
"186",0.000555742738236474,10,"FUMOZ-R","Permethrin"
"187",0.000634117859979514,10,"FUMOZ-R","Permethrin"
"188",0.000608687574420068,10,"FUMOZ-R","Permethrin"
"189",0.000653088886410906,10,"FUMOZ-R","Permethrin"
"190",0.000695060213313291,10,"FUMOZ-R","Permethrin"
"191",0.000539082592497881,10,"FUMOZ-R","Permethrin"
"192",0.00047951847586363,10,"FUMOZ-R","Permethrin"
"193",0.000551400123092206,10,"FUMOZ-R","Permethrin"
"194",0.000536582606208882,10,"FUMOZ-R","Permethrin"
"195",0.000614635932699403,10,"FUMOZ-R","Permethrin"
"196",0.00070695799095847,10,"FUMOZ-R","Permethrin"
"197",0.000779804837212999,10,"FUMOZ-R","Permethrin"
"198",0.000531396599048715,10,"FUMOZ-R","Permethrin"
"199",0.000428060752534527,10,"FUMOZ-R","Permethrin"
"200",0.000535229253535211,10,"FUMOZ-R","Permethrin"
"201",0.00054989957938681,10,"FUMOZ-R","Permethrin"
"202",0.000511525332119524,10,"FUMOZ-R","Permethrin"
"203",0.00060774771252171,10,"FUMOZ-R","Permethrin"
"204",0.000612462464325721,10,"FUMOZ-R","Permethrin"
"205",0.000640644053320098,10,"FUMOZ-R","Permethrin"
"206",0.000471083446782455,10,"FUMOZ-R","Permethrin"
"207",0.000654243004333456,10,"FUMOZ-R","Permethrin"
"208",0.000564016415528264,10,"FUMOZ-R","Permethrin"
"209",0.000612122582703643,10,"FUMOZ-R","Permethrin"
"210",0.000623586949990017,10,"FUMOZ-R","Permethrin"
"211",0.00054759054274434,10,"FUMOZ-R","Permethrin"
"212",0.000570104019116106,10,"FUMOZ-R","Permethrin"
"213",0.000764458796419223,10,"FUMOZ-R","Permethrin"
"214",0.000540541488677399,10,"FUMOZ-R","Permethrin"
"215",0.000675998769466294,10,"FUMOZ-R","Permethrin"
"216",0.000576889279899546,10,"FUMOZ-R","Permethrin"
"217",0.000666068458240967,10,"FUMOZ-R","Permethrin"
"218",0.000562326836862403,10,"FUMOZ-R","Permethrin"
"219",0.000500350935387434,10,"FUMOZ-R","Permethrin"
"220",0.000495356459557304,10,"FUMOZ-R","Permethrin"
"221",0.000459483626181822,10,"FUMOZ-R","Permethrin"
"222",0.000601455006876857,10,"FUMOZ-R","Permethrin"
"223",0.000569975687749795,10,"FUMOZ-R","Permethrin"
"224",0.000617347670474555,10,"FUMOZ-R","Permethrin"
"225",0.000550691270360556,10,"FUMOZ-R","Permethrin"
"226",0.000638838396414894,10,"FUMOZ-R","Permethrin"
"227",0.000513654976451521,10,"FUMOZ-R","Permethrin"
"228",0.000401171938872838,10,"FUMOZ-R","Permethrin"
"229",0.000530279130995625,10,"FUMOZ-R","Permethrin"
"230",0.0005979846462044,10,"FUMOZ-R","Permethrin"
"231",0.000552196688547454,10,"FUMOZ-R","Permethrin"
"232",0.00063203695296688,10,"FUMOZ-R","Permethrin"
"233",0.000607104023983314,10,"FUMOZ-R","Permethrin"
"234",0.000605619983547313,10,"FUMOZ-R","Permethrin"
"235",0.000662235823205739,10,"FUMOZ-R","Permethrin"
"236",0.000632501013190651,10,"FUMOZ-R","Permethrin"
"237",0.000453045347605139,10,"FUMOZ-R","Permethrin"
"238",0.000649677118987153,10,"FUMOZ-R","Permethrin"
"239",0.000654845853902856,10,"FUMOZ-R","Permethrin"
"240",0.000739518303939934,10,"FUMOZ-R","Permethrin"
"241",0.000562321835976764,10,"FUMOZ-R","Permethrin"
"242",0.000669083919763764,10,"FUMOZ-R","Permethrin"
"243",0.000533523066020659,10,"FUMOZ-R","Permethrin"
"244",0.000757626687741173,10,"FUMOZ-R","Permethrin"
"245",0.000576269865238955,10,"FUMOZ-R","Permethrin"
"246",0.000580694701933413,10,"FUMOZ-R","Permethrin"
"247",0.00053360693477754,10,"FUMOZ-R","Permethrin"
"248",0.000510447104942181,10,"FUMOZ-R","Permethrin"
"249",0.000568204966371322,10,"FUMOZ-R","Permethrin"
"250",0.000581878276668694,10,"FUMOZ-R","Permethrin"
"251",0.000561725150222997,10,"FUMOZ-R","Permethrin"
"252",0.000519826523547013,10,"FUMOZ-R","Permethrin"
"253",0.000543408763295035,10,"FUMOZ-R","Permethrin"
"254",0.000580317286424051,10,"FUMOZ-R","Permethrin"
"255",0.000517422746409354,10,"FUMOZ-R","Permethrin"
"256",0.000462443212334347,10,"FUMOZ-R","Permethrin"
"257",0.000549804337159895,10,"FUMOZ-R","Permethrin"
"258",0.000550116188077362,10,"FUMOZ-R","Permethrin"
"259",0.000520152002490751,10,"FUMOZ-R","Permethrin"
"260",0.000631424006647632,10,"FUMOZ-R","Permethrin"
"261",0.000414235395969574,10,"FUMOZ-R","Permethrin"
"262",0.000482413328372666,10,"FUMOZ-R","Permethrin"
"263",0.00063844331803605,10,"FUMOZ-R","Permethrin"
"264",0.000533830916688043,10,"FUMOZ-R","Permethrin"
"265",0.000522031769213233,10,"FUMOZ-R","Permethrin"
"266",0.000524963194213971,10,"FUMOZ-R","Permethrin"
"267",0.000505133994549028,10,"FUMOZ-R","Permethrin"
"268",0.000495664482391754,10,"FUMOZ-R","Permethrin"
"269",0.000563870652075049,10,"FUMOZ-R","Permethrin"
"270",0.000400675990368169,10,"FUMOZ-R","Permethrin"
"271",0.00055190848603839,10,"FUMOZ-R","Permethrin"
"272",0.000476164578183972,10,"FUMOZ-R","Permethrin"
"273",0.00052488440666206,10,"FUMOZ-R","Permethrin"
"274",0.000483636121836518,10,"FUMOZ-R","Permethrin"
"275",0.000515888133105625,10,"FUMOZ-R","Permethrin"
"276",0.000543828453387823,10,"FUMOZ-R","Permethrin"
"277",0.000539076896406503,10,"FUMOZ-R","Permethrin"
"278",0.00056536892896271,10,"FUMOZ-R","Permethrin"
"279",0.000567231001470325,10,"FUMOZ-R","Permethrin"
"280",0.000799518200978083,10,"FUMOZ-R","Permethrin"
"281",0.000536958402380898,10,"FUMOZ-R","Permethrin"
"282",0.000532448046593676,10,"FUMOZ-R","Permethrin"
"283",0.000454526850356802,10,"FUMOZ-R","Permethrin"
"284",0.000669136496803596,10,"FUMOZ-R","Permethrin"
"285",0.000417708022264426,10,"FUMOZ-R","Permethrin"
"286",0.000600822190836568,10,"FUMOZ-R","Permethrin"
"287",0.000536249616585127,10,"FUMOZ-R","Permethrin"
"288",0.000576985435415199,10,"FUMOZ-R","Permethrin"
"289",0.000555736151821866,10,"FUMOZ-R","Permethrin"
"290",0.000417100505979799,10,"FUMOZ-R","Permethrin"
"291",0.000573505955726354,10,"FUMOZ-R","Permethrin"
"292",0.000687836801460129,10,"FUMOZ-R","Permethrin"
"293",0.000649299864855634,10,"FUMOZ-R","Permethrin"
"294",0.000572720209088273,10,"FUMOZ-R","Permethrin"
"295",0.000476206200489292,10,"FUMOZ-R","Permethrin"
"296",0.000607566900605677,10,"FUMOZ-R","Permethrin"
"297",0.000451101476692196,10,"FUMOZ-R","Permethrin"
"298",0.000598471983055114,10,"FUMOZ-R","Permethrin"
"299",0.000532346291634943,10,"FUMOZ-R","Permethrin"
"300",0.000551744292568123,10,"FUMOZ-R","Permethrin"
"301",0.000488444476052726,10,"FUMOZ-R","Permethrin"
"302",0.00045591716415021,10,"FUMOZ-R","Permethrin"
"303",0.000560526633299693,10,"FUMOZ-R","Permethrin"
"304",0.000448915152406065,10,"FUMOZ-R","Permethrin"
"305",0.000589549819666832,10,"FUMOZ-R","Permethrin"
"306",0.000551160968357076,10,"FUMOZ-R","Permethrin"
"307",0.000643732454357864,10,"FUMOZ-R","Permethrin"
"308",0.000481895105248549,10,"FUMOZ-R","Permethrin"
"309",0.000538470367291791,10,"FUMOZ-R","Permethrin"
"310",0.000571881517504339,10,"FUMOZ-R","Permethrin"
"311",0.000657510512700434,10,"FUMOZ-R","Permethrin"
"312",0.000601407179566969,10,"FUMOZ-R","Permethrin"
"313",0.000412587345749945,10,"FUMOZ-R","Permethrin"
"314",0.00064912803140151,10,"FUMOZ-R","Permethrin"
"315",0.000606163343988806,10,"FUMOZ-R","Permethrin"
"316",0.000600536730577502,10,"FUMOZ-R","Permethrin"
"317",0.000734889128710679,10,"FUMOZ-R","Permethrin"
"318",0.000562373334575941,10,"FUMOZ-R","Permethrin"
"319",0.000609965595490957,10,"FUMOZ-R","Permethrin"
"320",0.000458029220261825,10,"FUMOZ-R","Permethrin"
"321",0.000620040785456929,10,"FUMOZ-R","Permethrin"
"322",0.000556434121067655,10,"FUMOZ-R","Permethrin"
"323",0.000532658248647886,10,"FUMOZ-R","Permethrin"
"324",0.000543457266829279,10,"FUMOZ-R","Permethrin"
"325",0.000607698731298214,10,"FUMOZ-R","Permethrin"
"326",0.000550941795109312,10,"FUMOZ-R","Permethrin"
"327",0.000532004254981033,10,"FUMOZ-R","Permethrin"
"328",0.000553539383691074,10,"FUMOZ-R","Permethrin"
"329",0.000574277518227633,10,"FUMOZ-R","Permethrin"
"330",0.000680177744821728,10,"FUMOZ-R","Permethrin"
"331",0.000556965708377777,10,"FUMOZ-R","Permethrin"
"332",0.000475972414919751,10,"FUMOZ-R","Permethrin"
"333",0.000655733570386053,10,"FUMOZ-R","Permethrin"
"334",0.000560310503850646,10,"FUMOZ-R","Permethrin"
"335",0.000538891234403188,10,"FUMOZ-R","Permethrin"
"336",0.000523467258378635,10,"FUMOZ-R","Permethrin"
"337",0.00057639285266828,10,"FUMOZ-R","Permethrin"
"338",0.000604923944273726,10,"FUMOZ-R","Permethrin"
"339",0.000593542355034507,10,"FUMOZ-R","Permethrin"
"340",0.000602338693510364,10,"FUMOZ-R","Permethrin"
"341",0.000542719184828009,10,"FUMOZ-R","Permethrin"
"342",0.000597444074642675,10,"FUMOZ-R","Permethrin"
"343",0.000480228141057455,10,"FUMOZ-R","Permethrin"
"344",0.000593198640283563,10,"FUMOZ-R","Permethrin"
"345",0.000579869980761912,10,"FUMOZ-R","Permethrin"
"346",0.000626124142028791,10,"FUMOZ-R","Permethrin"
"347",0.000641347794293748,10,"FUMOZ-R","Permethrin"
"348",0.000592955456791943,10,"FUMOZ-R","Permethrin"
"349",0.000473589321091466,10,"FUMOZ-R","Permethrin"
"350",0.000588750623355517,10,"FUMOZ-R","Permethrin"
"351",0.000617820796639319,10,"FUMOZ-R","Permethrin"
"352",0.000614375070068913,10,"FUMOZ-R","Permethrin"
"353",0.000605493271111211,10,"FUMOZ-R","Permethrin"
"354",0.000833985127781631,10,"FUMOZ-R","Permethrin"
