"","LC","LC_value","Strain","Insecticide"
"1",0.00794781863630361,99,"Banfora","Permethrin"
"2",0.00276576726336826,99,"Banfora","Permethrin"
"3",0.00220640797640444,99,"Banfora","Permethrin"
"4",0.00419318856114468,99,"Banfora","Permethrin"
"5",0.00290319682396125,99,"Banfora","Permethrin"
"6",0.00393038429659022,99,"Banfora","Permethrin"
"7",0.00387565935590098,99,"Banfora","Permethrin"
"8",0.00657181677181538,99,"Banfora","Permethrin"
"9",0.00276542797422742,99,"Banfora","Permethrin"
"10",0.00401338059951214,99,"Banfora","Permethrin"
"11",0.00452619991806891,99,"Banfora","Permethrin"
"12",0.00384564545470415,99,"Banfora","Permethrin"
"13",0.00424729391884382,99,"Banfora","Permethrin"
"14",0.0203921455562074,99,"Banfora","Permethrin"
"15",0.00388839440941418,99,"Banfora","Permethrin"
"16",0.00225877045521024,99,"Banfora","Permethrin"
"17",0.00183937980460108,99,"Banfora","Permethrin"
"18",0.00366777947297545,99,"Banfora","Permethrin"
"19",0.00467655704549832,99,"Banfora","Permethrin"
"20",0.00915694762121159,99,"Banfora","Permethrin"
"21",0.00445682253234363,99,"Banfora","Permethrin"
"22",0.0126977528120434,99,"Banfora","Permethrin"
"23",0.00251488383831136,99,"Banfora","Permethrin"
"24",0.00603411842736963,99,"Banfora","Permethrin"
"25",0.00549228867040613,99,"Banfora","Permethrin"
"26",0.00824673177702222,99,"Banfora","Permethrin"
"27",0.00259001580057019,99,"Banfora","Permethrin"
"28",0.00207712373418406,99,"Banfora","Permethrin"
"29",0.00270926452785981,99,"Banfora","Permethrin"
"30",0.00410177524737967,99,"Banfora","Permethrin"
"31",0.0412813846367674,99,"Banfora","Permethrin"
"32",0.00284136713121558,99,"Banfora","Permethrin"
"33",0.00280813588090731,99,"Banfora","Permethrin"
"34",0.0019510931470683,99,"Banfora","Permethrin"
"35",0.00164981838365636,99,"Banfora","Permethrin"
"36",0.0043875096076288,99,"Banfora","Permethrin"
"37",0.0026186248771566,99,"Banfora","Permethrin"
"38",0.00534859302475252,99,"Banfora","Permethrin"
"39",0.0118124975617184,99,"Banfora","Permethrin"
"40",0.00317082561653496,99,"Banfora","Permethrin"
"41",0.00353169411996595,99,"Banfora","Permethrin"
"42",0.0049831245614495,99,"Banfora","Permethrin"
"43",0.00969617841211046,99,"Banfora","Permethrin"
"44",0.00277493424198684,99,"Banfora","Permethrin"
"45",0.00386297998638057,99,"Banfora","Permethrin"
"46",0.00219599798076449,99,"Banfora","Permethrin"
"47",0.0434468723742992,99,"Banfora","Permethrin"
"48",0.0029808565971754,99,"Banfora","Permethrin"
"49",0.00314646071968764,99,"Banfora","Permethrin"
"50",0.00397935555957889,99,"Banfora","Permethrin"
