"","LC","LC_value","Strain","Insecticide"
"1",0.000345441989980488,10,"Tiassale-13","Permethrin"
"2",0.000669480353795314,10,"Tiassale-13","Permethrin"
"3",0.00125510447434861,10,"Tiassale-13","Permethrin"
"4",0.000981631892958983,10,"Tiassale-13","Permethrin"
"5",0.00112711104621862,10,"Tiassale-13","Permethrin"
"6",0.000994797409764655,10,"Tiassale-13","Permethrin"
"7",0.000362800232301011,10,"Tiassale-13","Permethrin"
"8",0.000515231802687319,10,"Tiassale-13","Permethrin"
"9",0.00116641889470232,10,"Tiassale-13","Permethrin"
"10",0.000930205760225797,10,"Tiassale-13","Permethrin"
"11",0.000447739437780873,10,"Tiassale-13","Permethrin"
"12",0.0010935391252146,10,"Tiassale-13","Permethrin"
"13",0.000214391777252901,10,"Tiassale-13","Permethrin"
"14",0.000964987737233913,10,"Tiassale-13","Permethrin"
"15",0.000695968864280137,10,"Tiassale-13","Permethrin"
"16",0.000331288852410962,10,"Tiassale-13","Permethrin"
"17",0.000963877624173169,10,"Tiassale-13","Permethrin"
"18",0.000518090438644482,10,"Tiassale-13","Permethrin"
"19",0.000539769923672007,10,"Tiassale-13","Permethrin"
"20",0.000240397558922461,10,"Tiassale-13","Permethrin"
"21",0.00112900154885762,10,"Tiassale-13","Permethrin"
"22",0.000732810271076076,10,"Tiassale-13","Permethrin"
"23",0.000976335509942196,10,"Tiassale-13","Permethrin"
"24",0.00205194602219358,10,"Tiassale-13","Permethrin"
"25",0.000702274005748561,10,"Tiassale-13","Permethrin"
"26",0.000528499417909434,10,"Tiassale-13","Permethrin"
"27",0.000364451648402301,10,"Tiassale-13","Permethrin"
"28",0.000609802239253612,10,"Tiassale-13","Permethrin"
"29",0.00119101605256634,10,"Tiassale-13","Permethrin"
"30",0.000616657457672303,10,"Tiassale-13","Permethrin"
"31",0.000527445107373047,10,"Tiassale-13","Permethrin"
"32",0.000210457059990023,10,"Tiassale-13","Permethrin"
"33",0.000704495627501194,10,"Tiassale-13","Permethrin"
"34",0.000839594504763132,10,"Tiassale-13","Permethrin"
"35",0.000442922361926291,10,"Tiassale-13","Permethrin"
"36",0.000579503917478765,10,"Tiassale-13","Permethrin"
"37",0.000720704368594152,10,"Tiassale-13","Permethrin"
"38",0.000735748039640675,10,"Tiassale-13","Permethrin"
"39",0.00060925307286969,10,"Tiassale-13","Permethrin"
"40",0.000334891166099104,10,"Tiassale-13","Permethrin"
"41",0.000443154836428075,10,"Tiassale-13","Permethrin"
"42",0.000938273173885818,10,"Tiassale-13","Permethrin"
"43",0.000416987823207008,10,"Tiassale-13","Permethrin"
"44",0.000550507059831746,10,"Tiassale-13","Permethrin"
"45",0.000517587643271103,10,"Tiassale-13","Permethrin"
"46",0.000808812030895168,10,"Tiassale-13","Permethrin"
"47",0.000634666388617922,10,"Tiassale-13","Permethrin"
"48",0.000435278136309908,10,"Tiassale-13","Permethrin"
"49",0.000720839483469748,10,"Tiassale-13","Permethrin"
"50",0.000647707369176213,10,"Tiassale-13","Permethrin"
"51",0.000753903069336815,10,"Tiassale-13","Permethrin"
"52",0.00167138937088954,10,"Tiassale-13","Permethrin"
"53",0.00113132563158879,10,"Tiassale-13","Permethrin"
"54",0.00127046023601451,10,"Tiassale-13","Permethrin"
"55",0.000621491643251824,10,"Tiassale-13","Permethrin"
"56",0.000567391590263679,10,"Tiassale-13","Permethrin"
"57",0.000424217325124711,10,"Tiassale-13","Permethrin"
"58",0.000513996583498074,10,"Tiassale-13","Permethrin"
"59",0.000942749686363159,10,"Tiassale-13","Permethrin"
"60",0.00142744575433423,10,"Tiassale-13","Permethrin"
"61",0.0014108835577112,10,"Tiassale-13","Permethrin"
"62",0.000717578357005932,10,"Tiassale-13","Permethrin"
"63",0.000508238073202532,10,"Tiassale-13","Permethrin"
"64",0.000867612182764345,10,"Tiassale-13","Permethrin"
"65",0.00031064658684776,10,"Tiassale-13","Permethrin"
"66",0.00272446065278486,10,"Tiassale-13","Permethrin"
"67",0.000591398863680344,10,"Tiassale-13","Permethrin"
"68",0.00103168690538146,10,"Tiassale-13","Permethrin"
"69",0.000716132139752449,10,"Tiassale-13","Permethrin"
"70",0.000814427011014825,10,"Tiassale-13","Permethrin"
"71",0.00129994056421161,10,"Tiassale-13","Permethrin"
"72",0.000730452707239336,10,"Tiassale-13","Permethrin"
"73",0.000479217313986055,10,"Tiassale-13","Permethrin"
"74",0.000587836926153841,10,"Tiassale-13","Permethrin"
"75",0.000388112344049336,10,"Tiassale-13","Permethrin"
"76",0.000802794951462521,10,"Tiassale-13","Permethrin"
"77",0.00102222520419933,10,"Tiassale-13","Permethrin"
"78",0.000723618103415305,10,"Tiassale-13","Permethrin"
"79",0.000614038208751625,10,"Tiassale-13","Permethrin"
"80",0.000363939362017474,10,"Tiassale-13","Permethrin"
"81",0.000906200432885478,10,"Tiassale-13","Permethrin"
"82",0.000620921911056094,10,"Tiassale-13","Permethrin"
"83",0.000600550655314366,10,"Tiassale-13","Permethrin"
"84",0.00068551471894173,10,"Tiassale-13","Permethrin"
"85",0.00074357537454954,10,"Tiassale-13","Permethrin"
"86",0.000756445304247334,10,"Tiassale-13","Permethrin"
"87",0.000603867465768426,10,"Tiassale-13","Permethrin"
"88",0.00125674330145189,10,"Tiassale-13","Permethrin"
"89",0.000451523630371926,10,"Tiassale-13","Permethrin"
"90",0.000610755458727628,10,"Tiassale-13","Permethrin"
"91",0.000611385734098731,10,"Tiassale-13","Permethrin"
"92",0.000229883860718403,10,"Tiassale-13","Permethrin"
"93",0.000833304335816848,10,"Tiassale-13","Permethrin"
"94",0.000197347767844027,10,"Tiassale-13","Permethrin"
"95",0.000919253594739261,10,"Tiassale-13","Permethrin"
"96",0.000937503802290131,10,"Tiassale-13","Permethrin"
"97",0.000310715945867386,10,"Tiassale-13","Permethrin"
"98",0.000957490840103954,10,"Tiassale-13","Permethrin"
"99",0.000497731386766369,10,"Tiassale-13","Permethrin"
"100",0.00124499279913901,10,"Tiassale-13","Permethrin"
"101",0.0015464985999811,10,"Tiassale-13","Permethrin"
"102",0.000692716314781963,10,"Tiassale-13","Permethrin"
"103",0.00115497625216805,10,"Tiassale-13","Permethrin"
"104",0.000739638874623544,10,"Tiassale-13","Permethrin"
"105",0.000295960498615999,10,"Tiassale-13","Permethrin"
"106",0.0010118383684497,10,"Tiassale-13","Permethrin"
"107",0.000977352585279341,10,"Tiassale-13","Permethrin"
"108",0.000504997388239938,10,"Tiassale-13","Permethrin"
"109",0.00112195092498171,10,"Tiassale-13","Permethrin"
"110",0.000947525807109166,10,"Tiassale-13","Permethrin"
"111",0.000923901280640509,10,"Tiassale-13","Permethrin"
"112",0.00107614731202695,10,"Tiassale-13","Permethrin"
"113",0.000383225037400435,10,"Tiassale-13","Permethrin"
"114",0.000691295056211653,10,"Tiassale-13","Permethrin"
"115",0.000431659487954573,10,"Tiassale-13","Permethrin"
"116",0.000572472286075215,10,"Tiassale-13","Permethrin"
"117",0.00137419658021422,10,"Tiassale-13","Permethrin"
"118",0.000856349878030604,10,"Tiassale-13","Permethrin"
"119",0.000549249256718595,10,"Tiassale-13","Permethrin"
"120",0.000319237564616318,10,"Tiassale-13","Permethrin"
"121",0.00083313261412939,10,"Tiassale-13","Permethrin"
"122",0.00082418280798504,10,"Tiassale-13","Permethrin"
"123",0.000598272319095711,10,"Tiassale-13","Permethrin"
"124",0.00112521740773215,10,"Tiassale-13","Permethrin"
"125",0.00167388548833856,10,"Tiassale-13","Permethrin"
"126",0.000488035257753181,10,"Tiassale-13","Permethrin"
"127",0.00129643071971048,10,"Tiassale-13","Permethrin"
"128",0.000674675794702445,10,"Tiassale-13","Permethrin"
"129",0.000315511671695062,10,"Tiassale-13","Permethrin"
"130",0.000385327916418795,10,"Tiassale-13","Permethrin"
"131",0.000393575725578647,10,"Tiassale-13","Permethrin"
"132",0.000421264228349972,10,"Tiassale-13","Permethrin"
"133",0.000350600952726883,10,"Tiassale-13","Permethrin"
"134",0.000423982520120805,10,"Tiassale-13","Permethrin"
"135",0.000256187101934879,10,"Tiassale-13","Permethrin"
"136",0.000801438946737586,10,"Tiassale-13","Permethrin"
"137",0.000744042269250367,10,"Tiassale-13","Permethrin"
"138",0.00247008471413284,10,"Tiassale-13","Permethrin"
"139",0.000642484200777217,10,"Tiassale-13","Permethrin"
"140",0.000685672167706884,10,"Tiassale-13","Permethrin"
"141",0.00128308647426079,10,"Tiassale-13","Permethrin"
"142",0.000546185701941504,10,"Tiassale-13","Permethrin"
"143",0.000700963973344845,10,"Tiassale-13","Permethrin"
"144",0.000440108353788077,10,"Tiassale-13","Permethrin"
"145",0.000589249944505766,10,"Tiassale-13","Permethrin"
"146",0.00042343682436795,10,"Tiassale-13","Permethrin"
"147",0.000387230665540862,10,"Tiassale-13","Permethrin"
"148",0.000389815367978364,10,"Tiassale-13","Permethrin"
"149",0.000164763743394239,10,"Tiassale-13","Permethrin"
"150",0.00137095720587545,10,"Tiassale-13","Permethrin"
"151",0.000392852211537621,10,"Tiassale-13","Permethrin"
"152",0.000323696630135666,10,"Tiassale-13","Permethrin"
"153",0.000301468892643187,10,"Tiassale-13","Permethrin"
"154",0.000491412516670913,10,"Tiassale-13","Permethrin"
"155",0.000772178520018769,10,"Tiassale-13","Permethrin"
"156",0.00091536970286846,10,"Tiassale-13","Permethrin"
"157",0.00107461935111205,10,"Tiassale-13","Permethrin"
"158",0.00108402742632012,10,"Tiassale-13","Permethrin"
"159",0.000602881308994121,10,"Tiassale-13","Permethrin"
"160",0.000765857690728874,10,"Tiassale-13","Permethrin"
"161",0.000636417817767402,10,"Tiassale-13","Permethrin"
"162",0.000269496785083858,10,"Tiassale-13","Permethrin"
"163",0.000644310538056338,10,"Tiassale-13","Permethrin"
"164",0.000376470830386187,10,"Tiassale-13","Permethrin"
"165",0.000347277051958855,10,"Tiassale-13","Permethrin"
"166",0.00025178753768455,10,"Tiassale-13","Permethrin"
"167",0.000335513493489114,10,"Tiassale-13","Permethrin"
"168",0.000747188638725515,10,"Tiassale-13","Permethrin"
"169",0.000443964640228349,10,"Tiassale-13","Permethrin"
"170",0.0010101589422015,10,"Tiassale-13","Permethrin"
"171",0.000954417837091548,10,"Tiassale-13","Permethrin"
"172",0.000820093016761716,10,"Tiassale-13","Permethrin"
"173",0.0013532209274934,10,"Tiassale-13","Permethrin"
"174",0.000250239441950436,10,"Tiassale-13","Permethrin"
"175",0.000364918635164547,10,"Tiassale-13","Permethrin"
"176",0.000898176180533636,10,"Tiassale-13","Permethrin"
"177",0.000379900925369731,10,"Tiassale-13","Permethrin"
"178",0.000189248942813587,10,"Tiassale-13","Permethrin"
"179",0.000778551604445827,10,"Tiassale-13","Permethrin"
"180",0.00026411930792106,10,"Tiassale-13","Permethrin"
"181",0.000567729137760769,10,"Tiassale-13","Permethrin"
"182",0.000513418471215048,10,"Tiassale-13","Permethrin"
"183",0.00112548449456273,10,"Tiassale-13","Permethrin"
"184",0.000590315421392071,10,"Tiassale-13","Permethrin"
"185",0.000638114664436634,10,"Tiassale-13","Permethrin"
"186",0.000708850422467224,10,"Tiassale-13","Permethrin"
"187",0.000325915549344713,10,"Tiassale-13","Permethrin"
"188",0.000661484516144097,10,"Tiassale-13","Permethrin"
"189",0.00156594946408012,10,"Tiassale-13","Permethrin"
"190",0.00101240305042119,10,"Tiassale-13","Permethrin"
"191",0.000892450081565408,10,"Tiassale-13","Permethrin"
"192",0.000694318683777681,10,"Tiassale-13","Permethrin"
"193",0.000439800896696455,10,"Tiassale-13","Permethrin"
"194",0.000370584231051401,10,"Tiassale-13","Permethrin"
"195",0.000581307753030464,10,"Tiassale-13","Permethrin"
"196",0.000458716488274052,10,"Tiassale-13","Permethrin"
"197",0.00152113045639784,10,"Tiassale-13","Permethrin"
"198",0.000882465981292945,10,"Tiassale-13","Permethrin"
"199",0.000733265241415306,10,"Tiassale-13","Permethrin"
"200",0.00136243187801404,10,"Tiassale-13","Permethrin"
"201",0.000147864562708016,10,"Tiassale-13","Permethrin"
"202",0.000703568372378122,10,"Tiassale-13","Permethrin"
"203",0.000593404336405413,10,"Tiassale-13","Permethrin"
"204",0.0019025127855747,10,"Tiassale-13","Permethrin"
"205",0.000439999822137301,10,"Tiassale-13","Permethrin"
"206",0.00113045407662826,10,"Tiassale-13","Permethrin"
"207",0.00115921494652456,10,"Tiassale-13","Permethrin"
"208",0.000498659472528313,10,"Tiassale-13","Permethrin"
"209",0.000597318281999658,10,"Tiassale-13","Permethrin"
"210",0.000497842314874627,10,"Tiassale-13","Permethrin"
"211",0.000965030933319085,10,"Tiassale-13","Permethrin"
"212",0.000896035261004324,10,"Tiassale-13","Permethrin"
"213",0.000609541125792128,10,"Tiassale-13","Permethrin"
"214",0.000757362909803829,10,"Tiassale-13","Permethrin"
"215",0.00024183090025221,10,"Tiassale-13","Permethrin"
"216",0.000537688555169321,10,"Tiassale-13","Permethrin"
"217",0.000196125508898436,10,"Tiassale-13","Permethrin"
"218",0.000981950073401929,10,"Tiassale-13","Permethrin"
"219",0.00135294148489851,10,"Tiassale-13","Permethrin"
"220",0.000542286012164859,10,"Tiassale-13","Permethrin"
"221",0.000540552818555917,10,"Tiassale-13","Permethrin"
"222",0.00104483648635917,10,"Tiassale-13","Permethrin"
"223",0.00101909081755623,10,"Tiassale-13","Permethrin"
"224",0.000289519503309265,10,"Tiassale-13","Permethrin"
"225",0.00053625884536288,10,"Tiassale-13","Permethrin"
"226",0.00117955275411028,10,"Tiassale-13","Permethrin"
"227",0.000404074539128683,10,"Tiassale-13","Permethrin"
"228",0.00055137898983234,10,"Tiassale-13","Permethrin"
"229",0.000412123844398601,10,"Tiassale-13","Permethrin"
"230",0.0014669183958802,10,"Tiassale-13","Permethrin"
"231",0.00051375869021921,10,"Tiassale-13","Permethrin"
"232",0.000703481325329517,10,"Tiassale-13","Permethrin"
