"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"49",NA,NA,"VK72014","Permethrin",0.0126585837004671,NA,NA,NA,95.3218997131948,86.2006881090842,99.7363298007876,"sim"
"50",NA,NA,"VK72014","Permethrin",0.0132994245003032,NA,NA,NA,96.1252291415546,87.5174032101724,99.8649276727268,"sim"
"51",NA,NA,"VK72014","Permethrin",0.0139560885297649,NA,NA,NA,96.7866442433429,88.7795225821196,99.9342920830884,"sim"
"52",NA,NA,"VK72014","Permethrin",0.0146285757888522,NA,NA,NA,97.3302774254801,89.8691321406263,99.9683295595751,"sim"
"53",NA,NA,"VK72014","Permethrin",0.0153168862775651,NA,NA,NA,97.7767499836363,90.8046485664588,99.9853848125605,"sim"
"54",NA,NA,"VK72014","Permethrin",0.0160210199959036,NA,NA,NA,98.1434325968256,91.6709057859602,99.9933796941565,"sim"
"55",NA,NA,"VK72014","Permethrin",0.0167409769438677,NA,NA,NA,98.4447963725713,92.4855829401712,99.9973033535315,"sim"
"56",NA,NA,"VK72014","Permethrin",0.0174767571214573,NA,NA,NA,98.692794922119,93.2447628782015,99.9988579447459,"sim"
"57",NA,NA,"VK72014","Permethrin",0.0182283605286726,NA,NA,NA,98.897239560263,93.9442594048265,99.9995589980366,"sim"
"58",NA,NA,"VK72014","Permethrin",0.0189957871655134,NA,NA,NA,99.0661459040024,94.5573409973466,99.9998244989185,"sim"
"59",NA,NA,"VK72014","Permethrin",0.0197790370319798,NA,NA,NA,99.2060414099792,95.1157313459772,99.9999290255786,"sim"
"60",NA,NA,"VK72014","Permethrin",0.0205781101280718,NA,NA,NA,99.322230691568,95.6105261640662,99.9999723428676,"sim"
"61",NA,NA,"VK72014","Permethrin",0.0213930064537893,NA,NA,NA,99.419019822158,96.0875784291094,99.9999905427475,"sim"
"62",NA,NA,"VK72014","Permethrin",0.0222237260091325,NA,NA,NA,99.4999031683178,96.5117193507522,99.9999963710451,"sim"
"63",NA,NA,"VK72014","Permethrin",0.0230702687941012,NA,NA,NA,99.5677173149293,96.8380506102154,99.9999987493736,"sim"
"64",NA,NA,"VK72014","Permethrin",0.0239326348086955,NA,NA,NA,99.6247668586433,97.1600284604528,99.9999995799417,"sim"
"65",NA,NA,"VK72014","Permethrin",0.0248108240529154,NA,NA,NA,99.6729266083008,97.397345697393,99.9999998616744,"sim"
"66",NA,NA,"VK72014","Permethrin",0.0257048365267609,NA,NA,NA,99.713724270103,97.642936715675,99.9999999491711,"sim"
"67",NA,NA,"VK72014","Permethrin",0.026614672230232,NA,NA,NA,99.7484071520802,97.8662461723385,99.9999999828501,"sim"
"68",NA,NA,"VK72014","Permethrin",0.0275403311633287,NA,NA,NA,99.7779958778416,98.06335862287,99.9999999939851,"sim"
"69",NA,NA,"VK72014","Permethrin",0.0284818133260509,NA,NA,NA,99.8033275960679,98.2327397266261,99.9999999981707,"sim"
"70",NA,NA,"VK72014","Permethrin",0.0294391187183987,NA,NA,NA,99.8250907283395,98.3764031065079,99.9999999993763,"sim"
"71",NA,NA,"VK72014","Permethrin",0.0304122473403721,NA,NA,NA,99.8438529184433,98.5404127559296,99.9999999997887,"sim"
"72",NA,NA,"VK72014","Permethrin",0.0314011991919711,NA,NA,NA,99.8600835286088,98.6787501043186,99.9999999999347,"sim"
"73",NA,NA,"VK72014","Permethrin",0.0324059742731957,NA,NA,NA,99.874171766001,98.816293108423,99.9999999999793,"sim"
"74",NA,NA,"VK72014","Permethrin",0.0334265725840458,NA,NA,NA,99.8864413087657,98.924011037494,99.9999999999937,"sim"
"75",NA,NA,"VK72014","Permethrin",0.0344629941245216,NA,NA,NA,99.8971621275126,99.026849629868,99.9999999999979,"sim"
"76",NA,NA,"VK72014","Permethrin",0.0355152388946229,NA,NA,NA,99.9065600584098,99.1219381254598,99.9999999999993,"sim"
"77",NA,NA,"VK72014","Permethrin",0.0365833068943498,NA,NA,NA,99.9148245719911,99.2105192965613,99.9999999999998,"sim"
"78",NA,NA,"VK72014","Permethrin",0.0376671981237023,NA,NA,NA,99.9221150921525,99.2806863020333,99.9999999999999,"sim"
"79",NA,NA,"VK72014","Permethrin",0.0387669125826804,NA,NA,NA,99.9285661483153,99.3554841664168,100,"sim"
"80",NA,NA,"VK72014","Permethrin",0.039882450271284,NA,NA,NA,99.9342915867726,99.4005969293262,100,"sim"
"81",NA,NA,"VK72014","Permethrin",0.0410138111895133,NA,NA,NA,99.9393880219153,99.4558204959951,100,"sim"
"82",NA,NA,"VK72014","Permethrin",0.0421609953373681,NA,NA,NA,99.9439376719745,99.5005031576717,100,"sim"
"83",NA,NA,"VK72014","Permethrin",0.0433240027148485,NA,NA,NA,99.9480106952371,99.5465716007819,100,"sim"
"84",NA,NA,"VK72014","Permethrin",0.0445028333219545,NA,NA,NA,99.9516671198589,99.5821403478088,100,"sim"
"85",NA,NA,"VK72014","Permethrin",0.0456974871586861,NA,NA,NA,99.9549584422146,99.618012534122,100,"sim"
"86",NA,NA,"VK72014","Permethrin",0.0469079642250433,NA,NA,NA,99.9579289542173,99.6448728888197,100,"sim"
"87",NA,NA,"VK72014","Permethrin",0.048134264521026,NA,NA,NA,99.9606168484513,99.6716025862101,100,"sim"
"88",NA,NA,"VK72014","Permethrin",0.0493763880466343,NA,NA,NA,99.9630551406922,99.7007719113873,100,"sim"
"89",NA,NA,"VK72014","Permethrin",0.0506343348018682,NA,NA,NA,99.9652724419509,99.7210065746968,100,"sim"
"90",NA,NA,"VK72014","Permethrin",0.0519081047867278,NA,NA,NA,99.9672936062075,99.7457064383224,100,"sim"
"91",NA,NA,"VK72014","Permethrin",0.0531976980012128,NA,NA,NA,99.9691402751921,99.7652057133729,100,"sim"
"92",NA,NA,"VK72014","Permethrin",0.0545031144453235,NA,NA,NA,99.9708313376841,99.784197640934,100,"sim"
"93",NA,NA,"VK72014","Permethrin",0.0558243541190597,NA,NA,NA,99.9723833176658,99.8036301963416,100,"sim"
"94",NA,NA,"VK72014","Permethrin",0.0571614170224216,NA,NA,NA,99.9738107031167,99.8225041857148,100,"sim"
"95",NA,NA,"VK72014","Permethrin",0.058514303155409,NA,NA,NA,99.9751262251635,99.8362437326965,100,"sim"
"96",NA,NA,"VK72014","Permethrin",0.059883012518022,NA,NA,NA,99.9763410956176,99.8494807556018,100,"sim"
"97",NA,NA,"VK72014","Permethrin",0.0612675451102606,NA,NA,NA,99.9774652095471,99.862745316985,100,"sim"
"98",NA,NA,"VK72014","Permethrin",0.0626679009321248,NA,NA,NA,99.9785073184088,99.872976002689,100,"sim"
"99",NA,NA,"VK72014","Permethrin",0.0640840799836145,NA,NA,NA,99.979475178332,99.8809014831839,100,"sim"
"100",NA,NA,"VK72014","Permethrin",0.0655160822647299,NA,NA,NA,99.9803756773881,99.8902780637905,100,"sim"
"101",NA,NA,"VK72014","Permethrin",0.0669639077754708,NA,NA,NA,99.9812149450496,99.8991273782143,100,"sim"
"102",NA,NA,"VK72014","Permethrin",0.0684275565158373,NA,NA,NA,99.9819984465218,99.905835698983,100,"sim"
"103",NA,NA,"VK72014","Permethrin",0.0699070284858294,NA,NA,NA,99.9827310642001,99.9113592371416,100,"sim"
"104",NA,NA,"VK72014","Permethrin",0.071402323685447,NA,NA,NA,99.983417168148,99.916828966338,100,"sim"
"105",NA,NA,"VK72014","Permethrin",0.0729134421146903,NA,NA,NA,99.9840606771951,99.9219072475055,100,"sim"
"106",NA,NA,"VK72014","Permethrin",0.0744403837735591,NA,NA,NA,99.9846651120024,99.927090409218,100,"sim"
"107",NA,NA,"VK72014","Permethrin",0.0759831486620535,NA,NA,NA,99.9852336412391,99.9318400064947,100,"sim"
"108",NA,NA,"VK72014","Permethrin",0.0775417367801736,NA,NA,NA,99.9857691218381,99.9366399636079,100,"sim"
"109",NA,NA,"VK72014","Permethrin",0.0791161481279191,NA,NA,NA,99.986274134155,99.9425211958995,100,"sim"
"110",NA,NA,"VK72014","Permethrin",0.0807063827052903,NA,NA,NA,99.9867510127288,99.9462877496319,100,"sim"
"111",NA,NA,"VK72014","Permethrin",0.0823124405122871,NA,NA,NA,99.9872018732436,99.9499085438731,100,"sim"
"112",NA,NA,"VK72014","Permethrin",0.0839343215489094,NA,NA,NA,99.9876286362018,99.9526684280307,100,"sim"
"113",NA,NA,"VK72014","Permethrin",0.0855720258151574,NA,NA,NA,99.9880330477438,99.9558744351798,100,"sim"
"114",NA,NA,"VK72014","Permethrin",0.0872255533110309,NA,NA,NA,99.9884166979906,99.9581927139342,100,"sim"
"115",NA,NA,"VK72014","Permethrin",0.0888949040365299,NA,NA,NA,99.9887810372305,99.9605861025433,100,"sim"
"116",NA,NA,"VK72014","Permethrin",0.0905800779916546,NA,NA,NA,99.9891273902269,99.9627161414096,100,"sim"
"117",NA,NA,"VK72014","Permethrin",0.0922810751764049,NA,NA,NA,99.9894569688844,99.9658578046819,100,"sim"
"118",NA,NA,"VK72014","Permethrin",0.0939978955907807,NA,NA,NA,99.9897708834817,99.9689446328436,100,"sim"
"119",NA,NA,"VK72014","Permethrin",0.0957305392347822,NA,NA,NA,99.9900701526466,99.971802306826,100,"sim"
"120",NA,NA,"VK72014","Permethrin",0.0974790061084092,NA,NA,NA,99.9903557122298,99.9736978317085,100,"sim"
"121",NA,NA,"VK72014","Permethrin",0.0992432962116618,NA,NA,NA,99.9906284232089,99.975365974587,100,"sim"
"122",NA,NA,"VK72014","Permethrin",0.10102340954454,NA,NA,NA,99.9908890787413,99.9768646577038,100,"sim"
"123",NA,NA,"VK72014","Permethrin",0.102819346107044,NA,NA,NA,99.9911384104652,99.9782622864324,100,"sim"
"124",NA,NA,"VK72014","Permethrin",0.104631105899173,NA,NA,NA,99.9913770941376,99.9795594920142,100,"sim"
"125",NA,NA,"VK72014","Permethrin",0.106458688920928,NA,NA,NA,99.9916057546865,99.9807707566309,100,"sim"
"126",NA,NA,"VK72014","Permethrin",0.108302095172309,NA,NA,NA,99.9918249707445,99.9819097074895,100,"sim"
"127",NA,NA,"VK72014","Permethrin",0.110161324653315,NA,NA,NA,99.992035278722,99.9829549059816,100,"sim"
"128",NA,NA,"VK72014","Permethrin",0.112036377363946,NA,NA,NA,99.9922371764724,99.9839644642313,100,"sim"
"129",NA,NA,"VK72014","Permethrin",0.113927253304204,NA,NA,NA,99.9924311265946,99.9848623717114,100,"sim"
"130",NA,NA,"VK72014","Permethrin",0.115833952474086,NA,NA,NA,99.9926175594117,99.9857220971137,100,"sim"
"131",NA,NA,"VK72014","Permethrin",0.117756474873595,NA,NA,NA,99.9927968756632,99.9865316403301,100,"sim"
"132",NA,NA,"VK72014","Permethrin",0.119694820502729,NA,NA,NA,99.9929694489381,99.987232206459,100,"sim"
"133",NA,NA,"VK72014","Permethrin",0.121648989361488,NA,NA,NA,99.9931356278801,99.9879738594292,100,"sim"
"134",NA,NA,"VK72014","Permethrin",0.123618981449874,NA,NA,NA,99.9932957381865,99.9885867389391,100,"sim"
"135",NA,NA,"VK72014","Permethrin",0.125604796767884,NA,NA,NA,99.9934500844226,99.9890852486666,100,"sim"
"136",NA,NA,"VK72014","Permethrin",0.127606435315521,NA,NA,NA,99.9935989516713,99.9898646397917,100,"sim"
"137",NA,NA,"VK72014","Permethrin",0.129623897092783,NA,NA,NA,99.9937426070342,99.990383386902,100,"sim"
"138",NA,NA,"VK72014","Permethrin",0.13165718209967,NA,NA,NA,99.9938813009992,99.9909284598889,100,"sim"
"139",NA,NA,"VK72014","Permethrin",0.133706290336183,NA,NA,NA,99.9940152686877,99.991379061283,100,"sim"
"140",NA,NA,"VK72014","Permethrin",0.135771221802322,NA,NA,NA,99.9941447309936,99.9917902734817,100,"sim"
"141",NA,NA,"VK72014","Permethrin",0.137851976498086,NA,NA,NA,99.9942698956247,99.9921790094778,100,"sim"
"142",NA,NA,"VK72014","Permethrin",0.139948554423476,NA,NA,NA,99.9943909580552,99.9925466510418,100,"sim"
"143",NA,NA,"VK72014","Permethrin",0.142060955578492,NA,NA,NA,99.9945081023988,99.992889513062,100,"sim"
"144",NA,NA,"VK72014","Permethrin",0.144189179963133,NA,NA,NA,99.9946215022091,99.9931944375425,100,"sim"
"145",NA,NA,"VK72014","Permethrin",0.146333227577399,NA,NA,NA,99.9947313212148,99.9935388334891,100,"sim"
"146",NA,NA,"VK72014","Permethrin",0.148493098421291,NA,NA,NA,99.9948377139944,99.993835368332,100,"sim"
"147",NA,NA,"VK72014","Permethrin",0.150668792494809,NA,NA,NA,99.994940826598,99.9941146583045,100,"sim"
"148",NA,NA,"VK72014","Permethrin",0.152860309797953,NA,NA,NA,99.9950407971189,99.9944307314014,100,"sim"
"149",NA,NA,"VK72014","Permethrin",0.155067650330722,NA,NA,NA,99.9951377562213,99.9947588446957,100,"sim"
"150",NA,NA,"VK72014","Permethrin",0.157290814093116,NA,NA,NA,99.995231827626,99.9950070801469,100,"sim"
"151",NA,NA,"VK72014","Permethrin",0.159529801085136,NA,NA,NA,99.99532312856,99.9952064714335,100,"sim"
"152",NA,NA,"VK72014","Permethrin",0.161784611306782,NA,NA,NA,99.9954117701715,99.9954236272928,100,"sim"
"153",NA,NA,"VK72014","Permethrin",0.164055244758053,NA,NA,NA,99.9954978579138,99.9956142151087,100,"sim"
"154",NA,NA,"VK72014","Permethrin",0.16634170143895,NA,NA,NA,99.995581491901,99.9957956311479,100,"sim"
"155",NA,NA,"VK72014","Permethrin",0.168643981349472,NA,NA,NA,99.9956627672376,99.9960011927794,100,"sim"
"156",NA,NA,"VK72014","Permethrin",0.17096208448962,NA,NA,NA,99.9957417743237,99.9962447701545,100,"sim"
"157",NA,NA,"VK72014","Permethrin",0.173296010859394,NA,NA,NA,99.9958185991394,99.9963957489218,100,"sim"
"158",NA,NA,"VK72014","Permethrin",0.175645760458793,NA,NA,NA,99.9958933235079,99.9965328250668,100,"sim"
"159",NA,NA,"VK72014","Permethrin",0.178011333287818,NA,NA,NA,99.9959660253409,99.996663822554,100,"sim"
"160",NA,NA,"VK72014","Permethrin",0.180392729346468,NA,NA,NA,99.9960367788665,99.9968452599847,100,"sim"
"161",NA,NA,"VK72014","Permethrin",0.182789948634744,NA,NA,NA,99.9961056548419,99.9969621919738,100,"sim"
"162",NA,NA,"VK72014","Permethrin",0.185202991152646,NA,NA,NA,99.9961727207512,99.9970992610912,100,"sim"
"163",NA,NA,"VK72014","Permethrin",0.187631856900173,NA,NA,NA,99.9962380409903,99.9972213277557,100,"sim"
"164",NA,NA,"VK72014","Permethrin",0.190076545877326,NA,NA,NA,99.9963016770392,99.9973211154443,100,"sim"
"165",NA,NA,"VK72014","Permethrin",0.192537058084104,NA,NA,NA,99.9963636876231,99.9974168716178,100,"sim"
"166",NA,NA,"VK72014","Permethrin",0.195013393520508,NA,NA,NA,99.9964241288629,99.9975399103507,100,"sim"
